14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
81,0,1362
81,1,1343
105,0,243
150,0,481
150,1,234
225,0,1386
225,1,1387
225,2,1383
235,0,1415
235,1,974
248,0,1377
248,1,1370
277,0,1013
277,1,568
301,0,111112
301,1,1395
301,2,111462
301,3,1667
314,0,605
314,1,112139
334,0,112390
334,1,605
334,2,111674
334,3,112139
334,4,112387
334,5,112394
334,6,607
334,7,112392
337,0,607
337,1,112390
353,0,1362
353,1,1343
353,2,1335
353,3,1318
353,4,105035
353,5,1337
353,6,1325
353,7,1328
353,8,105013
353,9,1354
353,10,1338
353,11,1357
353,12,1364
353,13,1356
353,14,1353
353,15,110082
353,16,1322
353,17,1363
366,0,1362
366,1,1343
366,2,1335
366,3,1337
366,4,105035
366,5,1318
366,6,1325
366,7,1328
366,8,1357
366,9,1363
366,10,1354
366,11,1365
366,12,1367
366,13,1353
366,14,1338
366,15,1356
380,0,191
380,1,256
396,0,256
396,1,191
396,2,254
396,3,209
396,4,111822
400,0,673
400,1,1750
422,0,229
422,1,15005
422,2,673
422,3,231
422,4,2007
422,5,232
422,6,681
422,7,110724
428,0,269
428,1,820
446,0,819
446,1,1788
446,2,1786
446,3,1445
446,4,820
446,5,1516
453,0,1
453,1,1952
663,0,10
857,0,10
857,1,9
857,2,5
857,3,1
857,4,7
857,5,18
857,6,11
857,7,17
857,8,1806
897,0,62
897,1,74
1015,0,73
1015,1,69
1015,2,65
1015,3,1819
1015,4,66
1015,5,219
1015,6,59
1015,7,217
1015,8,1809
1022,0,22
1022,1,21
1077,0,21
1077,1,22
1077,2,34
1077,3,32
1077,4,175
1077,5,23
1077,6,169
1077,7,100409
1077,8,10029
1092,0,445
1092,1,423
1120,0,563
1120,1,1572
1120,2,423
1120,3,306
1120,4,445
1120,5,422
1120,6,305
1127,0,48
1127,1,45
1181,0,45
1181,1,52
1181,2,48
1181,3,110374
1181,4,44
1181,5,50
1181,6,39
1181,7,46
1181,8,1837
1188,0,1906
1188,1,247
1213,0,245
1213,1,247
1213,2,246
1213,3,1909
1213,4,1903
1213,5,1908
1213,6,1915
1213,7,1913
1217,0,917
1217,1,417
1239,0,417
1239,1,922
1239,2,298
1239,3,917
1239,4,300
1243,0,1871
1243,1,111092
1265,0,1871
1265,1,873
1265,2,111092
1265,3,111086
1265,4,420
1272,0,1887
1272,1,234
1294,0,236
1294,1,234
1294,2,1892
1294,3,1896
1294,4,10020
1294,5,744
1294,6,237
1294,7,1891
1298,0,315
1298,1,110106
1320,0,315
1320,1,100769
1320,2,110106
1320,3,100767
1320,4,110089
1320,5,110227
1320,6,312
1320,7,110109
1324,0,78
1324,1,184
1352,0,78
1352,1,83
1352,2,100804
1352,3,620
1352,4,631
1352,5,181
1362,0,243
1362,1,241
1415,0,240
1415,1,241
1415,2,243
1415,3,448
1415,4,481
1415,5,457
1415,6,483
1415,7,452
1415,8,461
1430,0,319
1430,1,710
1452,0,700
1452,1,711
1452,2,320
1452,3,433
1452,4,702
1452,5,432
1456,0,322
1456,1,896
1472,0,896
1472,1,322
1472,2,898
1472,3,894
1472,4,1715
1472,5,110770
1472,6,900
1476,0,742
1476,1,326
1476,2,325
1476,3,327
1476,4,436
1476,5,101014
1476,6,111988
1480,0,1878
1480,1,1882
1492,0,111144
1492,1,112134
1492,2,698
1492,3,697
1516,0,697
1516,1,698
1516,2,112134
1516,3,111144
1541,0,110781
1541,1,1879
1541,2,1879
1541,3,1053
1541,4,110781
1541,5,1878
1541,6,1882
1558,0,110781
1558,1,110147
1558,2,1879
1558,3,1882
1558,4,1881
1558,5,110144
1558,6,101114
1576,0,1411
1576,1,111115
1576,2,974
1579,0,112427
1579,1,605
1591,0,111395
1591,1,112427
1607,0,1474
1607,1,1473
1607,2,1477
1607,3,982
1615,0,1369
1615,1,1370
1615,2,111459
1615,3,111109
1615,4,1377
1619,0,1013
1619,1,110395
1619,2,101088
1619,3,110396
1619,4,1877
1619,5,111022
1622,0,1876
1622,1,1877
1622,2,101083
1622,3,111706
1622,4,101084
1622,5,101088
1628,0,15029
1628,1,110980
1628,2,110977
1628,3,110979
1628,4,110977
1628,5,112116
1628,6,111328
1628,7,110975
1631,0,111327
1631,1,110980
1631,2,110975
1631,3,112116
1631,4,110979
1631,5,111328
1631,6,15029
1631,7,110977
1635,0,101100
1635,1,101105
1635,2,101102
1635,3,101101
1635,4,101103
1635,5,101104
1635,6,101105
1635,7,112528
1645,0,101105
1645,1,101100
1645,2,101104
1645,3,101103
1645,4,112528
1645,5,112585
1645,6,111723
1645,7,101101
1656,0,568
1656,1,1629
1656,2,1039
1656,3,517
1656,4,1719
1656,5,111042
1656,6,1053
1656,7,1035
1659,0,1043
1659,1,1039
1659,2,1035
1659,3,568
