0,1,100,0,0,25,1600,1900
0,2,100,0,0,25,1600,1900
0,3,100,0,0,25,1600,1900
0,4,100,0,0,25,1600,1900
0,5,100,0,0,25,1600,1900
0,6,100,0,0,25,1600,1900
0,7,100,0,0,25,1600,1900
0,8,100,0,0,25,1600,1900
0,9,100,0,0,25,1600,1900
0,10,100,0,0,25,1600,1900
0,11,100,0,0,25,1600,1900
0,12,100,0,0,25,1600,1900
308,1,40,35,25,60,1600,1700
308,2,40,40,20,55,1630,1730
308,3,50,30,20,45,1700,1800
308,4,55,35,10,35,1800,1900
308,5,70,30,0,20,1900,2000
308,6,80,20,0,10,2000,2100
308,7,90,10,0,0,2000,2100
308,8,85,15,0,0,1900,2000
308,9,75,25,0,10,1800,1900
308,10,45,55,0,20,1700,1800
308,11,45,40,15,40,1630,1730
308,12,50,20,30,60,1600,1700
328,1,50,35,15,60,1600,1700
328,2,50,40,10,55,1630,1730
328,3,50,40,10,45,1700,1800
328,4,60,40,0,35,1800,1900
328,5,70,30,0,20,1900,2000
328,6,80,20,0,10,2000,2100
328,7,85,15,0,0,2000,2100
328,8,80,20,0,0,1900,2000
328,9,70,30,0,10,1800,1900
328,10,50,50,0,20,1700,1800
328,11,35,55,10,40,1630,1730
328,12,45,40,15,60,1600,1700
356,1,50,30,20,60,1600,1700
356,2,50,30,20,55,1630,1730
356,3,55,35,10,45,1700,1800
356,4,55,35,10,35,1800,1900
356,5,70,30,0,20,1900,2000
356,6,80,20,0,10,2000,2100
356,7,85,15,0,0,2000,2100
356,8,80,20,0,0,1900,2000
356,9,70,30,0,10,1800,1900
356,10,55,45,0,20,1700,1800
356,11,45,40,15,40,1630,1730
356,12,50,30,20,60,1600,1700
378,1,40,45,15,65,1600,1700
378,2,50,40,10,50,1630,1730
378,3,40,55,5,35,1700,1800
378,4,60,40,0,20,1800,1900
378,5,70,30,0,15,1900,2000
378,6,85,15,0,5,2000,2100
378,7,90,10,0,5,2000,2100
378,8,90,10,0,5,1900,2000
378,9,75,25,0,15,1800,1900
378,10,50,50,0,35,1700,1800
378,11,45,55,0,55,1630,1730
378,12,40,45,15,65,1600,1700
742,1,50,35,15,60,1600,1700
742,2,55,35,10,50,1630,1730
742,3,60,40,0,35,1700,1800
742,4,75,25,0,20,1800,1900
742,5,80,20,0,15,1900,2000
742,6,85,15,0,5,2000,2100
742,7,90,10,0,0,2000,2100
742,8,90,10,0,0,1900,2000
742,9,70,30,0,15,1800,1900
742,10,60,40,0,35,1700,1800
742,11,45,45,10,50,1630,1730
742,12,50,35,15,60,1600,1700
870,1,40,40,20,70,1600,1700
870,2,40,40,20,55,1630,1730
870,3,50,40,10,40,1700,1800
870,4,75,25,0,20,1800,1900
870,5,80,20,0,10,1900,2000
870,6,90,10,0,0,2000,2100
870,7,80,20,0,0,2000,2100
870,8,80,20,0,5,1900,2000
870,9,80,20,0,10,1800,1900
870,10,50,50,0,40,1700,1800
870,11,40,45,15,55,1630,1730
870,12,50,30,20,70,1600,1700
940,1,35,55,10,60,1600,1700
940,2,50,45,5,50,1630,1730
940,3,50,50,0,35,1700,1800
940,4,65,35,0,20,1800,1900
940,5,70,30,0,15,1900,2000
940,6,85,15,0,5,2000,2100
940,7,85,15,0,5,2000,2100
940,8,80,20,0,5,1900,2000
940,9,70,30,0,10,1800,1900
940,10,50,50,0,40,1700,1800
940,11,40,50,10,60,1630,1730
940,12,45,45,10,70,1600,1700
972,1,45,45,10,60,1600,1700
972,2,55,40,5,50,1630,1730
972,3,60,40,0,35,1700,1800
972,4,70,30,0,20,1800,1900
972,5,80,20,0,15,1900,2000
972,6,95,5,0,5,2000,2100
972,7,95,5,0,0,2000,2100
972,8,90,10,0,0,1900,2000
972,9,85,15,0,15,1800,1900
972,10,65,35,0,35,1700,1800
972,11,40,50,10,50,1630,1730
972,12,40,50,10,65,1600,1700
1036,1,35,50,15,65,1600,1700
1036,2,40,50,10,55,1630,1730
1036,3,40,50,10,40,1700,1800
1036,4,60,40,0,20,1800,1900
1036,5,70,30,0,10,1900,2000
1036,6,80,20,0,5,2000,2100
1036,7,85,15,0,5,2000,2100
1036,8,80,20,0,10,1900,2000
1036,9,70,30,0,15,1800,1900
1036,10,50,45,5,40,1700,1800
1036,11,35,55,10,55,1630,1730
1036,12,45,40,15,65,1600,1700
1065,1,50,15,35,60,1600,1700
1065,2,50,25,25,55,1630,1730
1065,3,55,40,5,45,1700,1800
