0,1,100,0,0,25,1600,1900
0,2,100,0,0,25,1600,1900
0,3,100,0,0,25,1600,1900
0,4,100,0,0,25,1600,1900
0,5,100,0,0,25,1600,1900
0,6,100,0,0,25,1600,1900
0,7,100,0,0,25,1600,1900
0,8,100,0,0,25,1600,1900
0,9,100,0,0,25,1600,1900
0,10,100,0,0,25,1600,1900
0,11,100,0,0,25,1600,1900
0,12,100,0,0,25,1600,1900
286,1,40,35,25,60,1600,1700
286,2,40,40,20,55,1630,1730
286,3,50,30,20,45,1700,1800
286,4,55,35,10,35,1800,1900
286,5,70,30,0,20,1900,2000
286,6,80,20,0,10,2000,2100
286,7,90,10,0,0,2000,2100
286,8,85,15,0,0,1900,2000
286,9,75,25,0,10,1800,1900
286,10,45,55,0,20,1700,1800
286,11,45,40,15,40,1630,1730
286,12,50,20,30,60,1600,1700
306,1,50,35,15,60,1600,1700
306,2,50,40,10,55,1630,1730
306,3,50,40,10,45,1700,1800
306,4,60,40,0,35,1800,1900
306,5,70,30,0,20,1900,2000
306,6,80,20,0,10,2000,2100
306,7,85,15,0,0,2000,2100
306,8,80,20,0,0,1900,2000
306,9,70,30,0,10,1800,1900
306,10,50,50,0,20,1700,1800
306,11,35,55,10,40,1630,1730
306,12,45,40,15,60,1600,1700
334,1,50,30,20,60,1600,1700
334,2,50,30,20,55,1630,1730
334,3,55,35,10,45,1700,1800
334,4,55,35,10,35,1800,1900
334,5,70,30,0,20,1900,2000
334,6,80,20,0,10,2000,2100
334,7,85,15,0,0,2000,2100
334,8,80,20,0,0,1900,2000
334,9,70,30,0,10,1800,1900
334,10,55,45,0,20,1700,1800
334,11,45,40,15,40,1630,1730
334,12,50,30,20,60,1600,1700
356,1,40,45,15,65,1600,1700
356,2,50,40,10,50,1630,1730
356,3,40,55,5,35,1700,1800
356,4,60,40,0,20,1800,1900
356,5,70,30,0,15,1900,2000
356,6,85,15,0,5,2000,2100
356,7,90,10,0,5,2000,2100
356,8,90,10,0,5,1900,2000
356,9,75,25,0,15,1800,1900
356,10,50,50,0,35,1700,1800
356,11,45,55,0,55,1630,1730
356,12,40,45,15,65,1600,1700
800,1,50,35,15,60,1600,1700
800,2,55,35,10,50,1630,1730
800,3,60,40,0,35,1700,1800
800,4,75,25,0,20,1800,1900
800,5,80,20,0,15,1900,2000
800,6,85,15,0,5,2000,2100
800,7,90,10,0,0,2000,2100
800,8,90,10,0,0,1900,2000
800,9,70,30,0,15,1800,1900
800,10,60,40,0,35,1700,1800
800,11,45,45,10,50,1630,1730
800,12,50,35,15,60,1600,1700
928,1,40,40,20,70,1600,1700
928,2,40,40,20,55,1630,1730
928,3,50,40,10,40,1700,1800
928,4,75,25,0,20,1800,1900
928,5,80,20,0,10,1900,2000
928,6,90,10,0,0,2000,2100
928,7,80,20,0,0,2000,2100
928,8,80,20,0,5,1900,2000
928,9,80,20,0,10,1800,1900
928,10,50,50,0,40,1700,1800
928,11,40,45,15,55,1630,1730
928,12,50,30,20,70,1600,1700
995,1,35,55,10,60,1600,1700
995,2,50,45,5,50,1630,1730
995,3,50,50,0,35,1700,1800
995,4,65,35,0,20,1800,1900
995,5,70,30,0,15,1900,2000
995,6,85,15,0,5,2000,2100
995,7,85,15,0,5,2000,2100
995,8,80,20,0,5,1900,2000
995,9,70,30,0,10,1800,1900
995,10,50,50,0,40,1700,1800
995,11,40,50,10,60,1630,1730
995,12,45,45,10,70,1600,1700
1027,1,45,45,10,60,1600,1700
1027,2,55,40,5,50,1630,1730
1027,3,60,40,0,35,1700,1800
1027,4,70,30,0,20,1800,1900
1027,5,80,20,0,15,1900,2000
1027,6,95,5,0,5,2000,2100
1027,7,95,5,0,0,2000,2100
1027,8,90,10,0,0,1900,2000
1027,9,85,15,0,15,1800,1900
1027,10,65,35,0,35,1700,1800
1027,11,40,50,10,50,1630,1730
1027,12,40,50,10,65,1600,1700
1091,1,35,50,15,65,1600,1700
1091,2,40,50,10,55,1630,1730
1091,3,40,50,10,40,1700,1800
1091,4,60,40,0,20,1800,1900
1091,5,70,30,0,10,1900,2000
1091,6,80,20,0,5,2000,2100
1091,7,85,15,0,5,2000,2100
1091,8,80,20,0,10,1900,2000
1091,9,70,30,0,15,1800,1900
1091,10,50,45,5,40,1700,1800
1091,11,35,55,10,55,1630,1730
1091,12,45,40,15,65,1600,1700
1120,1,50,15,35,60,1600,1700
1120,2,50,25,25,55,1630,1730
