14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
80,0,-1
80,1,-1
80,2,-1
80,3,-1
80,4,-1
80,5,-1
80,6,-1
80,7,-1
80,8,-1
80,9,-1
80,10,-1
80,11,-1
80,12,-1
80,13,-1
80,14,-1
80,15,-1
80,16,-1
80,17,-1
93,0,1362
93,1,1343
114,0,1362
114,1,1360
114,2,1343
114,3,1337
114,4,1335
114,5,1357
114,6,1354
114,7,1319
114,8,1365
114,9,1341
114,10,1363
114,11,1328
114,12,105013
114,13,1322
114,14,1331
114,15,1366
130,0,241
194,0,481
194,1,234
296,0,191
296,1,256
312,0,191
312,1,254
312,2,15009
312,3,209
312,4,111822
316,0,231
316,1,229
338,0,231
338,1,674
338,2,229
338,3,232
338,4,100081
338,5,670
338,6,673
338,7,2007
344,0,269
344,1,820
362,0,1516
362,1,819
362,2,269
362,3,1786
362,4,820
362,5,1788
369,0,1
369,1,2
579,0,5
773,0,5
773,1,10
773,2,1
773,3,11
773,4,18
773,5,9
773,6,17
773,7,1960
773,8,1806
813,0,73
813,1,57
931,0,73
931,1,66
931,2,69
931,3,219
931,4,1819
931,5,59
931,6,70
931,7,65
931,8,74
938,0,22
938,1,175
993,0,21
993,1,175
993,2,23
993,3,32
993,4,100409
993,5,34
993,6,22
993,7,10029
993,8,1824
1005,0,445
1005,1,423
1033,0,837
1033,1,422
1033,2,423
1033,3,306
1033,4,563
1033,5,111285
1033,6,305
1040,0,45
1040,1,46
1094,0,45
1094,1,52
1094,2,46
1094,3,110374
1094,4,48
1094,5,110556
1094,6,1837
1094,7,44
1094,8,54
1101,0,1914
1101,1,1915
1126,0,247
1126,1,245
1126,2,1906
1126,3,246
1126,4,1909
1126,5,1914
1126,6,1913
1126,7,1915
1130,0,917
1130,1,417
1152,0,417
1152,1,298
1152,2,1456
1152,3,922
1152,4,299
1156,0,873
1156,1,1871
1178,0,873
1178,1,1871
1178,2,110745
1178,3,111092
1178,4,111091
1185,0,237
1185,1,1896
1207,0,234
1207,1,236
1207,2,237
1207,3,1896
1207,4,1887
1207,5,1889
1207,6,1891
1207,7,1892
1211,0,100765
1211,1,110089
1233,0,100769
1233,1,315
1233,2,112218
1233,3,312
1233,4,110227
1233,5,100767
1233,6,100765
1233,7,110106
1237,0,620
1237,1,181
1265,0,78
1265,1,77
1265,2,620
1265,3,100804
1265,4,181
1265,5,180
1275,0,241
1275,1,448
1328,0,241
1328,1,243
1328,2,240
1328,3,461
1328,4,481
1328,5,483
1328,6,448
1328,7,450
1328,8,573
1343,0,319
1343,1,705
1365,0,320
1365,1,319
1365,2,433
1365,3,700
1365,4,711
1365,5,705
1369,0,110770
1369,1,896
1385,0,896
1385,1,900
1385,2,894
1385,3,1715
1385,4,897
1385,5,898
1385,6,110770
1389,0,325
1389,1,326
1389,2,327
1389,3,101014
1389,4,436
1389,5,742
1389,6,101036
1393,0,1386
1398,0,1879
1410,0,696
1410,1,112134
1436,0,697
1436,1,691
1436,2,111144
1436,3,689
1461,0,1879
1461,1,1970
1461,2,1879
1461,3,1970
1461,4,101114
1461,5,110144
1461,6,110781
1478,0,110144
1478,1,110150
1478,2,1970
1478,3,1879
1478,4,110145
1478,5,110144
1478,6,110781
1496,0,-1
1496,1,-1
1496,2,-1
1499,0,1415
1504,0,605
1516,0,111397
1516,1,111400
1532,0,1477
1532,1,983
1532,2,982
1539,0,112387
1539,1,605
1559,0,112139
1559,1,112387
1559,2,605
1559,3,607
1559,4,111674
1559,5,112390
1559,6,112389
1559,7,112883
1562,0,605
1562,1,112139
1576,0,-1
1576,1,-1
1576,2,-1
1576,3,-1
1576,4,-1
1579,0,111459
1579,1,1369
1608,0,1876
1632,0,1876
1632,1,101100
1658,0,1876
1658,1,1013
1658,2,101085
1658,3,1877
1658,4,101083
1658,5,110395
1658,6,110093
1658,7,111711
1658,8,110396
1658,9,110580
1658,10,101084
1662,0,15029
1662,1,110980
1662,2,110975
1662,3,112116
1662,4,111328
1662,5,110977
1662,6,110976
1662,7,110978
1665,0,111327
1665,1,15029
1665,2,15029
1665,3,110977
1665,4,110978
1665,5,112533
1665,6,110976
1665,7,110980
1669,0,101100
1669,1,101104
1669,2,101106
1669,3,101105
1669,4,101103
1669,5,101101
1669,6,101102
1669,7,111723
1679,0,101105
1679,1,101103
1679,2,101106
1679,3,101104
1679,4,101101
1679,5,101100
1679,6,101102
1679,7,111723
1690,0,568
1690,1,1048
1690,2,1629
1690,3,1041
1690,4,1043
1690,5,567
1690,6,598
1690,7,1053
1690,8,569
1690,9,111044
1690,10,111057
1694,0,111112
