14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
80,0,-1
80,1,-1
80,2,-1
80,3,-1
80,4,-1
80,5,-1
80,6,-1
80,7,-1
80,8,-1
80,9,-1
80,10,-1
80,11,-1
80,12,-1
80,13,-1
80,14,-1
80,15,-1
80,16,-1
80,17,-1
93,0,1362
93,1,1335
114,0,1362
114,1,1360
114,2,1343
114,3,1337
114,4,1335
114,5,1357
114,6,1354
114,7,1319
114,8,1365
114,9,1341
114,10,1363
114,11,1328
114,12,105013
114,13,1322
114,14,1331
114,15,1366
130,0,243
194,0,481
194,1,234
296,0,191
296,1,256
312,0,191
312,1,254
312,2,15009
312,3,209
312,4,111822
316,0,231
316,1,229
338,0,231
338,1,674
338,2,229
338,3,232
338,4,100081
338,5,670
338,6,673
338,7,2007
344,0,269
344,1,820
364,0,1516
364,1,819
364,2,269
364,3,1786
364,4,820
364,5,1788
371,0,11
371,1,2
581,0,5
775,0,95
775,1,10
775,2,1
775,3,11
775,4,18
775,5,9
775,6,17
775,7,1960
775,8,1806
815,0,73
815,1,219
933,0,73
933,1,66
933,2,69
933,3,219
933,4,1819
933,5,59
933,6,70
933,7,65
933,8,74
940,0,22
940,1,175
995,0,21
995,1,175
995,2,23
995,3,32
995,4,100409
995,5,34
995,6,22
995,7,10029
995,8,1824
1007,0,445
1007,1,423
1035,0,837
1035,1,422
1035,2,423
1035,3,306
1035,4,563
1035,5,111285
1035,6,305
1042,0,45
1042,1,47
1096,0,45
1096,1,52
1096,2,46
1096,3,110374
1096,4,48
1096,5,110556
1096,6,1837
1096,7,44
1096,8,54
1103,0,1914
1103,1,1915
1128,0,247
1128,1,245
1128,2,1906
1128,3,246
1128,4,1909
1128,5,1914
1128,6,1913
1128,7,1915
1132,0,917
1132,1,417
1154,0,417
1154,1,298
1154,2,1456
1154,3,922
1154,4,299
1158,0,873
1158,1,1871
1180,0,873
1180,1,1871
1180,2,110745
1180,3,111092
1180,4,111091
1187,0,237
1187,1,1896
1209,0,234
1209,1,236
1209,2,237
1209,3,1896
1209,4,1887
1209,5,1889
1209,6,1891
1209,7,1892
1213,0,100765
1213,1,110089
1235,0,100769
1235,1,315
1235,2,112218
1235,3,312
1235,4,110227
1235,5,100767
1235,6,100765
1235,7,110106
1239,0,620
1239,1,181
1267,0,78
1267,1,77
1267,2,620
1267,3,100804
1267,4,181
1267,5,180
1277,0,241
1277,1,448
1330,0,241
1330,1,243
1330,2,240
1330,3,461
1330,4,481
1330,5,483
1330,6,448
1330,7,450
1330,8,573
1345,0,319
1345,1,705
1367,0,320
1367,1,319
1367,2,433
1367,3,700
1367,4,711
1367,5,705
1371,0,110770
1371,1,896
1387,0,896
1387,1,900
1387,2,894
1387,3,1715
1387,4,897
1387,5,898
1387,6,110770
1391,0,325
1391,1,326
1391,2,327
1391,3,101014
1391,4,436
1391,5,742
1391,6,101036
1395,0,1386
1400,0,1879
1412,0,696
1412,1,112134
1438,0,697
1438,1,691
1438,2,111144
1438,3,689
1463,0,1879
1463,1,1970
1463,2,1879
1463,3,1970
1463,4,101114
1463,5,110144
1463,6,110781
1480,0,110144
1480,1,110150
1480,2,1970
1480,3,1879
1480,4,110145
1480,5,110144
1480,6,110781
1498,0,-1
1498,1,-1
1498,2,-1
1501,0,1415
1506,0,1477
1518,0,111397
1518,1,111400
1534,0,111839
1534,1,111724
1538,0,112387
1538,1,605
1558,0,112139
1558,1,112387
1558,2,605
1558,3,607
1558,4,111674
1558,5,112390
1558,6,112389
1558,7,112883
1561,0,605
1561,1,112139
1575,0,981
1575,1,982
1575,2,1474
1579,0,-1
1579,1,-1
1579,2,-1
1579,3,-1
1579,4,-1
1582,0,111459
1582,1,1369
1611,0,101100
1635,0,1876
1635,1,101100
1661,0,1876
1661,1,1013
1661,2,101085
1661,3,1877
1661,4,101083
1661,5,110395
1661,6,110093
1661,7,111711
1661,8,110396
1661,9,110580
1661,10,101084
1665,0,15029
1665,1,110980
1665,2,110975
1665,3,112116
1665,4,111328
1665,5,110977
1665,6,110976
1665,7,110978
1668,0,111327
1668,1,15029
1668,2,15029
1668,3,110977
1668,4,110978
1668,5,112533
1668,6,110976
1668,7,110980
1672,0,101100
1672,1,101104
1672,2,101106
1672,3,101105
1672,4,101103
1672,5,101101
1672,6,101102
1672,7,111723
1682,0,101105
1682,1,101103
1682,2,101106
1682,3,101104
1682,4,101101
1682,5,101100
1682,6,101102
1682,7,111723
1693,0,568
1693,1,1048
1693,2,1629
1693,3,1041
1693,4,1043
1693,5,567
1693,6,598
1693,7,1053
1693,8,569
1693,9,111044
1693,10,111057
1697,0,111112
