3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,7
5,0
5,1
5,2
5,3
6,0
6,1
6,2
6,3
8,0
8,1
9,0
9,1
11,0
11,1
13,0
13,1
16,0
16,1
16,2
16,3
16,4
17,0
17,1
17,2
17,3
17,4
18,0
18,1
18,2
19,0
19,1
19,2
19,3
19,4
19,5
19,6
19,7
19,8
19,9
19,10
19,11
19,12
19,13
20,0
20,1
20,2
20,3
20,4
22,0
22,1
22,2
22,3
23,0
23,1
23,2
23,3
24,0
24,1
24,2
24,3
25,0
25,1
25,2
25,3
26,0
26,1
26,2
26,3
27,0
27,1
27,2
27,3
28,0
28,1
28,2
28,3
29,0
29,1
29,2
29,3
31,0
31,1
31,2
31,3
32,0
32,1
32,2
32,3
33,0
33,1
33,2
33,3
34,0
34,1
34,2
34,3
35,0
35,1
35,2
35,3
36,0
36,1
36,2
36,3
37,0
37,1
37,2
37,3
38,0
38,1
38,2
38,3
40,0
40,1
41,0
41,1
42,0
42,1
43,0
43,1
44,0
44,1
45,0
45,1
46,0
46,1
47,0
47,1
49,0
49,1
50,0
50,1
51,0
51,1
52,0
52,1
54,0
54,1
55,0
55,1
57,0
57,1
59,0
59,1
62,0
62,1
62,2
62,3
62,4
62,5
63,0
63,1
63,2
63,3
63,4
63,5
64,0
64,1
64,2
64,3
64,4
64,5
65,0
65,1
65,2
65,3
65,4
65,5
67,0
67,1
67,2
67,3
68,0
68,1
68,2
68,3
69,0
69,1
69,2
69,3
70,0
70,1
70,2
70,3
71,0
71,1
71,2
71,3
72,0
72,1
72,2
72,3
74,0
74,1
74,2
74,3
74,4
74,5
76,0
76,1
76,2
76,3
78,0
78,1
79,0
79,1
80,0
80,1
81,0
81,1
82,0
82,1
83,0
83,1
84,0
84,1
85,0
85,1
87,0
87,1
88,0
88,1
89,0
89,1
90,0
90,1
92,0
92,1
93,0
93,1
95,0
95,1
98,0
98,1
101,0
101,1
101,2
101,3
102,0
102,1
102,2
102,3
103,0
103,1
103,2
103,3
104,0
104,1
104,2
104,3
105,0
105,1
105,2
105,3
106,0
106,1
106,2
106,3
107,0
107,1
107,2
107,3
108,0
108,1
108,2
108,3
110,0
110,1
110,2
110,3
110,4
110,5
110,6
110,7
111,0
111,1
111,2
111,3
111,4
111,5
111,6
111,7
113,0
113,1
114,0
114,1
115,0
115,1
116,0
116,1
117,0
117,1
118,0
118,1
119,0
119,1
120,0
120,1
122,0
122,1
122,2
122,3
122,4
122,5
122,6
122,7
124,0
124,1
125,0
125,1
