Date,Local Time,Home ID,Away ID
20160812,2030,69,62
20160814,1500,1823,66
20160813,2000,110569,71
20160813,2000,68,65
20160813,1700,59,1819
20160813,2000,70,1530
20160814,1700,72,74
20160814,2100,219,1809
20160812,2000,58,73
20160813,2000,210,217
20160820,2000,1530,72
20160821,1700,1819,70
20160819,2030,62,219
20160820,2000,217,58
20160821,2100,71,69
20160820,2000,65,110569
20160821,1400,66,210
20160820,1700,73,68
20160820,2000,74,1823
20160820,2000,1809,59
20160827,2000,1823,62
20160827,2000,1819,1809
20160828,1700,110569,66
20160827,2000,68,1530
20160828,1400,59,71
20160827,2000,70,74
20160826,2030,72,65
20160827,1700,219,217
20160827,2000,210,58
20160828,2100,69,73
20160910,2000,1530,110569
20160910,2000,62,70
20160911,1400,217,1823
20160910,2000,71,68
20160910,1700,65,69
20160910,2000,72,219
20160909,2030,66,59
20160911,2100,73,1819
20160910,2000,58,1809
20160911,1700,74,210
20160916,2030,69,74
20160917,2000,1823,71
20160917,2000,1819,58
20160917,2000,110569,68
20160917,2000,217,65
20160918,1400,59,1530
20160918,1700,70,72
20160917,1700,210,73
20160917,2000,1809,62
20160918,2100,219,66
20160921,2000,1530,210
20160921,2000,62,217
20160921,2000,68,59
20160922,1400,71,1819
20160920,2030,65,1809
20160921,2000,72,69
20160922,1700,66,70
20160921,1700,73,110569
20160921,2000,58,1823
20160922,2100,74,219
20160925,1400,69,1530
20160924,2000,1823,72
20160923,2030,1819,65
20160924,2000,110569,74
20160925,1400,217,66
20160924,2000,59,210
20160924,2000,70,68
20160925,2100,219,71
20160924,2000,58,62
20160924,1700,1809,73
20161001,2000,1530,219
20161001,2000,110569,70
20160930,2030,68,69
20161001,2000,71,58
20161002,1400,65,1823
20161002,1700,72,217
20161001,1700,73,59
20161001,2000,210,1809
20161001,2000,74,62
20161002,2100,66,1819
20161015,1700,1823,73
20161015,2000,1819,110569
20161016,1700,62,65
20161015,2000,217,71
20161015,2000,70,210
20161014,2030,72,66
20161015,2000,219,68
20161015,2000,58,1530
20161016,2100,74,59
20161016,1400,1809,69
20161022,2000,1530,1809
20161021,2030,69,70
20161022,2000,110569,217
20161022,2000,68,72
20161023,1400,71,74
20161022,1700,59,1823
20161022,2000,65,58
20161023,1700,66,62
20161022,2000,210,1819
20161023,2100,73,219
20161029,2000,1823,210
20161030,1700,1819,69
20161029,2000,62,1530
20161029,2000,217,70
20161029,1700,65,73
20161029,2000,72,71
20161030,2100,219,59
20161029,2000,58,110569
20161030,1400,74,68
20161028,2030,1809,66
20161105,2000,1530,65
20161104,2030,69,1823
20161105,2000,110569,62
20161105,2000,68,1819
20161105,1700,71,1809
20161105,2000,59,217
20161106,1700,70,219
20161106,1400,66,58
20161106,2100,73,74
20161105,2000,210,72
20161119,2000,1823,110569
20161119,2000,1819,72
20161120,1400,62,59
20161120,1700,217,69
20161120,2100,65,66
20161119,2000,219,210
20161119,1700,73,71
20161119,2000,58,70
20161118,2030,74,1530
20161119,2000,1809,68
20161126,1700,1530,1819
20161125,2030,69,219
20161126,2000,68,217
20161127,1700,71,65
20161126,2000,59,110569
20161126,2000,70,1823
20161127,1400,72,58
20161126,2000,210,62
20161126,2000,74,1809
20161127,2100,66,73
20161130,1900,1823,68
20161130,2100,1819,219
20161130,1900,110569,69
20161130,1900,62,72
20161130,1900,217,74
20161129,2100,71,66
20161130,1900,65,210
20161130,1900,73,1530
20161130,1900,58,59
20161130,1900,1809,70
20161203,2000,1530,217
20161203,2000,69,58
20161204,1700,62,71
20161203,2000,68,66
20161204,2100,59,65
20161203,1700,70,73
20161203,2000,72,1809
20161204,1400,219,1823
20161203,2000,210,110569
20161202,2030,74,1819
20161210,2000,1823,1530
20161211,1400,1819,62
20161210,2000,110569,219
20161211,1700,71,210
20161209,2030,59,69
20161210,2000,65,70
20161211,2100,66,74
20161210,1700,73,72
20161210,2000,58,68
20161210,2000,1809,217
20161218,1700,1530,71
20161218,1400,62,73
20161217,2000,217,1819
20161217,1700,70,59
20161217,2000,72,110569
20161216,2030,219,65
20161217,2000,210,68
20161217,2000,74,58
20161217,2000,1809,1823
20161218,2100,69,66
20161221,1900,69,210
20161221,1900,1819,1823
20161221,1900,110569,1809
20161221,1900,68,62
20161221,1900,71,70
20161221,1900,59,72
20161220,2100,65,74
20161221,1900,66,1530
20161221,1900,73,217
20161221,2100,58,219
20170115,1700,1530,59
20170114,2000,1823,58
20170114,2000,217,62
20170115,1400,65,1819
20170114,2000,70,110569
20170114,2000,72,68
20170115,2100,219,69
20170114,1700,210,66
20170113,2030,74,73
20170114,2000,1809,71
20170122,1700,69,217
20170122,1400,1819,1530
20170121,2000,110569,65
20170120,2030,62,74
20170121,2000,68,70
20170121,1700,71,73
20170121,2000,59,1809
20170121,2000,58,72
20170121,2000,210,1823
20170122,2100,66,219
20170128,2000,1530,68
20170128,1700,1823,59
20170128,2000,217,110569
20170128,2000,72,62
20170127,2030,219,70
20170128,2000,66,65
20170128,2000,58,210
20170129,1700,74,71
20170129,1400,1809,1819
20170129,2100,73,69
