Date,Local Time,Home ID,Away ID
20160819,2045,573,479
20160819,2200,242,467
20160820,1815,241,449
20160820,2015,110832,483
20160820,2215,481,452
20160821,1815,459,448
20160821,2015,457,243
20160821,2215,240,463
20160822,2000,450,100888
20160822,2200,461,472
20160826,2030,467,461
20160827,1300,479,457
20160827,1600,452,573
20160827,1815,483,481
20160827,2030,243,450
20160828,1200,472,110832
20160828,1600,449,242
20160828,1815,100888,240
20160828,2030,448,241
20160829,2030,463,459
20160909,2030,457,452
20160910,1300,573,483
20160910,1600,110832,467
20160910,1815,243,479
20160910,2030,481,472
20160911,1200,459,100888
20160911,1600,241,463
20160911,1815,450,240
20160911,2030,242,448
20160912,2030,461,449
20160916,2030,467,481
20160917,1300,472,573
20160917,1600,479,450
20160917,1815,452,243
20160917,2030,483,457
20160918,1200,449,110832
20160918,1600,463,242
20160918,1815,100888,241
20160918,2030,448,461
20160919,2030,240,459
20160921,1815,479,452
20160921,1815,481,449
20160921,2030,241,240
20160921,2030,573,467
20160921,2030,243,483
20160922,1815,110832,448
20160922,1815,461,463
20160922,2030,450,459
20160922,2030,242,100888
20160922,2030,457,472
20160923,2030,449,573
20160924,1300,452,450
20160924,1600,483,479
20160924,1815,472,243
20160924,2030,467,457
20160925,1200,463,110832
20160925,1600,100888,461
20160925,1815,240,242
20160925,2030,448,481
20160926,2030,459,241
20160930,2030,457,449
20161001,1300,573,448
20161001,1600,479,472
20161001,1815,243,467
20161001,2030,452,483
20161002,1200,110832,100888
20161002,1600,242,459
20161002,1815,450,241
20161002,2030,461,240
20161003,2030,481,463
20161014,2030,467,479
20161015,1300,448,457
20161015,1600,483,450
20161015,1815,449,243
20161015,2030,472,452
20161016,1200,463,573
20161016,1600,100888,481
20161016,1815,459,461
20161016,2030,241,242
20161017,2030,240,110832
20161021,2030,479,449
20161022,1300,457,463
20161022,1600,452,467
20161022,1815,483,472
20161022,2030,243,448
20161023,1200,110832,459
20161023,1600,481,240
20161023,1815,461,241
20161023,2030,450,242
20161024,2030,573,100888
20161028,2030,448,479
20161029,1300,449,452
20161029,1600,467,483
20161029,1815,463,243
20161029,2030,472,450
20161030,1200,100888,457
20161030,1600,240,573
20161030,1815,241,110832
20161030,2030,242,461
20161031,2030,459,481
20161104,2030,472,467
20161105,1300,452,448
20161105,1600,483,449
20161105,1815,479,463
20161105,2030,243,100888
20161106,1200,573,459
20161106,1600,450,461
20161106,1815,457,240
20161106,2030,481,241
20161107,2030,110832,242
20161118,2030,463,452
20161119,1300,449,472
20161119,1600,467,450
20161119,1815,100888,479
20161119,2030,448,483
20161120,1200,459,457
20161120,1600,461,110832
20161120,1815,241,573
20161120,2030,240,243
20161121,2030,242,481
20161125,2030,452,100888
20161126,1300,472,448
20161126,1600,483,463
20161126,1815,467,449
20161126,2030,479,240
20161127,1200,573,242
20161127,1600,243,459
20161127,1815,457,241
20161127,2030,481,461
20161128,2030,450,110832
20161202,2030,100888,483
20161203,1300,463,472
20161203,1600,449,450
20161203,1815,448,467
20161203,2030,240,452
20161204,1200,459,479
20161204,1600,242,457
20161204,1815,461,573
20161204,2030,241,243
20161205,2030,110832,481
20161209,2030,467,463
20161210,1300,452,459
20161210,1600,472,100888
20161210,1815,449,448
20161210,2030,483,240
20161211,1200,457,461
20161211,1600,573,110832
