Date,Local Time,Home ID,Away ID
20150807,2030,65,73
20150808,2100,71,62
20150808,2100,110316,294
20150808,2100,70,1530
20150808,2100,72,69
20150808,2100,219,210
20150808,2100,58,74
20150809,1700,59,379
20150809,1700,1809,1819
20150809,2100,66,217
20150814,2030,69,65
20150815,1700,1819,59
20150815,2000,1530,71
20150815,2000,62,66
20150815,2000,294,72
20150815,2000,210,1809
20150815,2000,74,70
20150816,1400,379,219
20150816,1700,217,58
20150816,2100,73,110316
20150821,2030,70,73
20150822,1700,66,74
20150822,2000,71,379
20150822,2000,110316,1530
20150822,2000,65,59
20150822,2000,72,210
20150822,2000,58,62
20150822,2000,1809,69
20150823,1700,217,1819
20150823,2100,219,294
20150828,2030,1530,72
20150829,1700,210,66
20150829,2000,294,70
20150829,2000,65,110316
20150829,2000,379,217
20150829,2000,74,1809
20150830,1400,62,219
20150830,1700,1819,58
20150830,1700,59,71
20150830,2100,69,73
20150911,2030,72,62
20150912,1700,219,58
20150912,2000,294,210
20150912,2000,71,74
20150912,2000,110316,69
20150912,2000,70,1819
20150912,2000,73,59
20150913,1400,1809,379
20150913,1700,217,1530
20150913,2100,66,65
20150918,2030,69,217
20150919,2000,1530,294
20150919,2000,1819,71
20150919,2000,59,1809
20150919,2000,58,72
20150919,2000,210,70
20150919,2000,74,65
20150920,1700,62,110316
20150920,1700,379,73
20150920,2100,219,66
20150922,1900,65,71
20150922,2100,217,210
20150923,1900,70,69
20150923,1900,72,59
20150923,1900,66,58
20150923,1900,1809,219
20150923,2000,294,1819
20150923,2000,110316,74
20150923,2100,73,62
20150923,2100,1530,379
20150926,1400,1819,72
20150926,2000,62,69
20150926,2000,59,66
20150926,2000,219,1530
20150926,2000,58,1809
20150926,2000,379,65
20150927,1700,71,73
20150927,1700,210,110316
20150927,1700,74,294
20150927,2100,70,217
20151002,2030,217,59
20151003,1700,69,74
20151003,2000,1530,58
20151003,2000,294,62
20151003,2000,110316,1809
20151003,2000,66,379
20151003,2000,210,1819
20151004,1700,65,70
20151004,1700,72,71
20151004,2100,73,219
20151017,1700,1809,1530
20151017,1700,1819,110316
20151017,2000,62,65
20151017,2000,71,294
20151017,2000,379,210
20151017,2000,219,217
20151017,2000,74,72
20151018,1700,59,70
20151018,1700,58,73
20151018,2100,69,66
20151023,2030,65,219
20151024,1700,217,74
20151024,2000,1530,62
20151024,2000,59,294
20151024,2000,66,1809
20151024,2000,210,71
20151024,2000,379,69
20151025,1400,70,58
20151025,1700,110316,72
20151025,2100,73,1819
20151030,2000,58,210
20151030,2030,110316,59
20151031,1700,74,73
20151031,2000,69,1530
20151031,2000,62,217
20151031,2000,71,219
20151031,2000,72,65
20151101,1400,1809,70
20151101,1700,294,66
20151101,2100,1819,379
20151106,2000,70,71
20151107,1700,65,58
20151107,1800,210,62
20151107,1900,219,72
20151107,2000,1530,74
20151107,2000,59,69
20151107,2000,73,1809
20151108,1700,217,294
20151108,1700,379,110316
20151108,2100,66,1819
20151120,2000,72,66
20151121,1700,70,379
20151121,2000,1819,219
20151121,2000,62,1809
20151121,2000,217,73
20151121,2000,58,110316
20151121,2000,74,59
20151122,1400,294,65
20151122,1700,210,1530
20151122,2100,69,71
20151127,2000,1530,65
20151128,1700,73,294
20151128,2000,1819,62
20151128,2000,110316,217
20151128,2000,59,210
20151128,2000,379,74
20151129,1400,66,70
20151129,1700,71,58
20151129,1700,1809,72
20151129,2100,219,69
20151201,1900,70,110316
20151201,1900,74,219
20151201,2100,62,379
20151202,1900,69,210
20151202,1900,294,1809
20151202,1900,217,72
20151202,1900,71,66
20151202,1900,65,1819
20151202,2100,58,59
20151203,2100,1530,73
20151204,2030,59,62
20151205,1700,210,65
20151205,2000,1819,74
20151205,2000,58,69
20151205,2000,379,294
20151205,2000,1809,217
20151206,1400,110316,71
20151206,1700,219,70
20151206,1700,66,1530
20151206,2100,72,73
20151211,2030,71,1809
20151212,1700,65,217
20151212,2000,1530,59
20151212,2000,69,1819
20151212,2000,219,110316
20151212,2000,74,210
20151213,1400,70,62
