Date,Local Time,Home ID,Away ID
20150707,2000,111475,112048
20150707,2200,1387,111548
20150710,1930,111548,111475
20150710,2200,1387,112048
20150713,1900,112048,111548
20150713,2130,1387,111475
20150708,2000,1383,111481
20150708,2200,111455,111546
20150711,1930,111455,111481
20150711,2200,1383,111546
20150714,1900,111481,111546
20150714,2130,111455,1383
20150709,2000,111484,111113
20150709,2200,1386,112038
20150712,1930,111484,112038
20150712,2200,1386,111113
20150715,1900,112038,111113
20150715,2130,1386,111484
