Date,Local Time,Home ID,Away ID
20160821,1800,39,46
20160821,2045,189,110734
20160821,2045,192,44
20160821,2045,1746,1837
20160821,2045,110556,1842
20160821,2045,45,110374
20160821,2045,47,54
20160821,2045,1843,111974
20160821,2045,200,48
20160821,2045,52,55
20160827,1800,110734,110556
20160827,2045,46,45
20160828,2045,1842,52
20160828,2045,110374,192
20160828,2045,44,1843
20160828,2045,48,47
20160828,2045,1837,39
20160828,2045,111974,200
20160828,2045,54,189
20160828,2045,55,1746
20160910,1800,189,1842
20160910,2045,52,1837
20160911,2045,39,54
20160911,1500,192,46
20160911,1500,1746,110734
20160911,2045,110556,110374
20160911,1500,45,111974
20160911,1500,1843,48
20160911,1800,200,44
20160912,2045,47,55
20160917,2045,44,45
20160917,1800,111974,110556
20160918,1500,1842,39
20160918,1500,110734,1843
20160918,2045,110374,52
20160918,1500,46,200
20160918,1230,48,189
20160918,1800,1837,47
20160918,1500,54,1746
20160918,1500,55,192
20160921,2045,39,1843
20160921,2045,189,1837
20160921,2045,192,111974
20160921,2045,1746,44
20160921,2045,110556,48
20160921,2045,45,1842
20160921,2045,200,54
20160921,2045,52,110734
20160921,2045,55,110374
20160922,2045,47,46
20160924,1800,110734,39
20160924,2045,48,192
20160925,1500,1842,1837
20160925,2045,110374,47
20160925,1500,44,189
20160925,1500,46,1746
20160925,1230,111974,55
20160925,1500,54,52
20160926,1900,110556,200
20160926,2045,1843,45
20161001,1800,200,192
20161001,2045,54,110374
20161002,1800,39,48
20161002,1500,189,110556
20161002,1800,1842,110734
20161002,1230,1746,45
20161002,1500,47,111974
20161002,2045,52,44
20161002,1500,1837,1843
20161002,1500,55,46
20161015,1800,44,1842
20161015,2045,46,189
20161016,1500,192,47
20161016,1500,110374,39
20161016,1500,110556,1746
20161016,1500,45,55
20161016,2045,48,52
20161016,1500,1843,54
20161016,1500,200,1837
20161016,1230,111974,110734
20161022,1500,1842,110374
20161022,2045,110734,48
20161022,1800,1746,192
20161023,1500,39,44
20161023,1500,189,111974
20161023,2045,47,45
20161023,1500,52,1843
20161023,1800,1837,110556
20161023,1500,54,46
20161023,1800,55,200
20161026,2045,192,189
20161026,2045,110374,110734
20161026,2045,110556,47
20161026,2045,45,1837
20161026,2045,46,1842
20161026,2045,48,1746
20161026,2045,1843,55
20161026,2045,200,39
20161026,2045,111974,52
20161027,2045,44,54
20161029,1800,110734,192
20161029,2045,1837,44
20161030,1500,189,110374
20161030,1500,1842,1843
20161030,1900,1746,52
20161030,1500,46,111974
20161030,1230,47,200
20161030,1500,55,54
20161031,1900,39,110556
20161031,2100,45,48
20161105,2045,110374,1837
20161105,1800,110556,55
20161106,1500,192,45
20161106,1500,44,110734
20161106,2045,48,46
20161106,1500,1843,47
20161106,1230,200,1746
20161106,1500,52,189
20161106,1500,111974,39
20161106,1500,54,1842
20161119,1800,192,1842
20161119,2045,45,200
20161120,1500,39,52
20161120,1500,189,1843
20161120,1500,110734,54
20161120,1500,1746,110374
20161120,1230,46,110556
20161120,2045,47,44
20161120,1500,1837,111974
20161120,1500,55,48
20161126,1800,110556,45
20161126,2045,44,110374
20161127,1500,189,39
20161127,1500,1842,55
20161127,1500,110734,1837
20161127,1500,48,111974
20161127,1800,1843,46
20161127,2045,52,200
20161128,2100,1746,47
20161128,1900,54,192
20161202,2045,45,39
20161203,2045,48,44
20161203,1500,111974,1746
20161204,1500,192,110556
20161204,1230,110374,1843
20161204,2045,46,52
20161204,1500,47,110734
20161204,1500,200,1842
20161204,1800,1837,54
20161204,1500,55,189
20161210,2045,1842,48
20161210,1500,110734,200
20161210,1800,1843,192
20161211,1500,39,55
20161211,1500,189,1746
20161211,1500,110374,111974
20161211,1500,44,110556
20161211,2045,52,47
20161211,1800,54,45
20161212,2045,1837,46
20161217,2045,200,189
20161218,1800,192,1837
20161218,1230,1746,1842
20161218,1800,110556,1843
20161218,2045,45,52
20161218,1500,46,110374
20161218,1500,47,39
20161218,1500,48,54
20161218,1800,111974,44
20161218,1500,55,110734
20161221,2045,44,46
20161222,2045,39,1746
20161222,2045,189,47
20161222,2045,1842,111974
20161222,2045,110734,45
20161222,2045,110374,48
20161222,2045,1843,200
20161222,2045,52,192
20161222,2045,1837,55
20161222,2045,54,110556
20170107,1500,192,39
20170107,1800,110556,52
20170107,2045,46,110734
20170108,1500,1746,1843
20170108,1500,45,189
20170108,1500,47,1842
20170108,2045,48,1837
20170108,1500,200,110374
20170108,1500,111974,54
20170108,1230,55,44
20170114,1500,1842,110556
20170114,2045,110734,189
20170114,1800,48,200
20170115,2045,110374,45
20170115,1500,44,192
20170115,1500,46,39
20170115,1500,1837,1746
20170115,1500,111974,1843
20170115,1500,54,47
20170115,1500,55,52
20170121,2045,1843,44
20170121,1800,52,1842
20170122,1230,39,1837
20170122,1500,189,54
20170122,1500,192,110374
20170122,1500,1746,55
20170122,1500,110556,110734
20170122,1500,45,46
20170122,2045,47,48
20170122,1500,200,111974
20170128,1800,1842,189
20170128,1500,110734,1746
20170128,2045,1837,52
20170129,2045,110374,110556
20170129,1500,44,200
20170129,1500,46,192
20170129,1500,48,1843
20170129,1230,111974,45
20170129,1500,54,39
20170129,1500,55,47
20170204,2045,47,1837
20170205,1500,39,1842
20170205,1500,189,48
20170205,1500,192,55
20170205,1500,1746,54
20170205,1500,110556,111974
20170205,2045,45,44
20170205,1500,1843,110734
20170205,1500,200,46
20170205,1500,52,110374
20170211,1800,110374,55
20170211,2045,48,110556
20170212,1500,1842,45
20170212,1500,110734,52
20170212,1230,44,1746
20170212,2045,46,47
20170212,1500,1843,39
20170212,1800,1837,189
20170212,1500,111974,192
20170212,1500,54,200
20170217,2045,47,110374
20170218,1800,192,48
20170218,2045,45,1843
20170218,2045,52,54
20170219,1230,39,110734
20170219,2045,189,44
20170219,1500,1746,46
20170219,1500,200,110556
20170219,1500,1837,1842
20170219,1500,55,111974
20170224,2045,45,1746
20170225,2045,44,52
20170225,1800,48,39
20170226,1500,192,200
20170226,1500,110734,1842
20170226,2045,110374,54
20170226,1500,110556,189
20170226,1500,46,55
20170226,1500,1843,1837
20170226,1800,111974,47
20170304,2045,47,192
20170304,1800,55,45
20170305,1500,189,46
20170305,1230,1842,44
20170305,1500,1746,110556
20170305,2045,52,48
20170305,1500,1837,200
20170305,1500,54,1843
20170306,1900,39,110374
20170306,2100,110734,111974
20170310,2045,1843,52
20170311,2045,45,47
20170311,1800,48,110734
20170312,1500,192,1746
20170312,1500,110374,1842
20170312,2045,110556,1837
20170312,1500,44,39
20170312,1230,46,54
20170312,1500,200,55
20170312,1500,111974,189
20170317,2045,1837,45
20170318,1800,1842,46
20170318,2045,54,44
20170319,1500,39,200
20170319,1500,189,192
20170319,1500,110734,110374
20170319,2045,1746,48
20170319,1230,47,110556
20170319,2045,52,111974
20170319,1500,55,1843
20170401,2045,44,1837
20170401,1800,200,47
20170402,1500,192,110734
20170402,1500,110374,189
20170402,1500,110556,39
20170402,2045,48,45
20170402,1230,1843,1842
20170402,1800,52,1746
20170402,1500,111974,46
20170402,1500,54,55
20170408,1800,1842,54
20170408,2045,45,192
20170409,1500,39,111974
20170409,1500,189,52
20170409,1500,1746,200
20170409,1230,46,48
20170409,1500,47,1843
20170409,2045,1837,110374
20170409,1500,55,110556
20170410,2045,110734,44
20170414,2045,44,47
20170415,2045,1842,192
20170415,2045,110374,1746
20170415,2045,110556,46
20170415,2045,48,55
20170415,2045,1843,189
20170415,2045,200,45
20170415,2045,52,39
20170415,2045,111974,1837
20170415,2045,54,110734
20170422,1500,192,54
20170422,2045,45,110556
20170422,1500,55,1842
20170423,1800,39,189
20170423,2045,110374,44
20170423,1500,46,1843
20170423,1500,47,1746
20170423,1230,200,52
20170423,1500,1837,110734
20170423,1500,111974,48
20170429,1800,1746,111974
20170429,2045,44,48
20170430,1500,39,45
20170430,1500,189,55
20170430,1500,1842,200
20170430,1500,110556,192
20170430,1500,1843,110374
20170430,2045,52,46
20170430,1230,54,1837
20170501,2045,110734,47
20170506,2045,110556,44
20170507,1230,192,1843
20170507,1500,1746,189
20170507,2045,45,54
20170507,1500,46,1837
20170507,1500,111974,110374
20170507,1500,55,39
20170508,1500,47,52
20170508,1700,48,1842
20170508,1900,200,110734
20170513,1800,110734,55
20170513,2045,110374,46
20170514,1500,189,200
20170514,1500,1842,1746
20170514,1230,44,111974
20170514,1500,1843,110556
20170514,2045,52,45
20170514,1500,1837,192
20170515,1900,39,47
20170515,2100,54,48
20170520,2045,46,44
20170520,1800,47,189
20170521,1230,192,52
20170521,1500,1746,39
20170521,1500,110556,54
20170521,2045,45,110734
20170521,2045,48,110374
20170521,1500,200,1843
20170521,1500,111974,1842
20170521,1500,55,1837
20170527,2045,189,45
20170527,2045,44,55
20170527,2045,52,110556
