3,0
3,1
3,2
3,3
3,4
3,5
3,6
3,7
5,0
5,1
5,2
5,3
6,0
6,1
6,2
6,3
8,0
8,1
9,0
9,1
11,0
11,1
13,0
13,1
16,0
16,1
16,2
16,3
17,0
17,1
17,2
18,0
18,1
19,0
19,1
19,2
19,3
19,4
19,5
19,6
19,7
19,8
19,9
19,10
19,11
19,12
19,13
19,14
19,15
19,16
19,17
20,0
20,1
20,2
20,3
20,4
22,0
22,1
22,2
22,3
22,4
22,5
23,0
23,1
23,2
24,0
24,1
24,2
24,3
24,4
24,5
24,6
24,7
24,8
25,0
25,1
26,0
26,1
26,2
27,0
27,1
27,2
27,3
28,0
28,1
29,0
30,0
30,1
32,0
32,1
32,2
32,3
33,0
33,1
33,2
33,3
34,0
34,1
34,2
34,3
35,0
35,1
35,2
35,3
36,0
36,1
36,2
36,3
37,0
37,1
37,2
37,3
38,0
38,1
38,2
38,3
39,0
39,1
39,2
39,3
41,0
41,1
41,2
41,3
42,0
42,1
42,2
42,3
43,0
43,1
43,2
43,3
44,0
44,1
44,2
44,3
45,0
45,1
45,2
45,3
46,0
46,1
46,2
46,3
47,0
47,1
47,2
47,3
48,0
48,1
48,2
48,3
50,0
50,1
51,0
51,1
52,0
52,1
53,0
53,1
54,0
54,1
55,0
55,1
56,0
56,1
57,0
57,1
59,0
59,1
60,0
60,1
61,0
61,1
62,0
62,1
64,0
64,1
65,0
65,1
67,0
67,1
69,0
69,1
72,0
72,1
72,2
72,3
73,0
73,1
73,2
73,3
74,0
74,1
74,2
74,3
75,0
75,1
75,2
75,3
77,0
77,1
77,2
77,3
78,0
78,1
78,2
78,3
79,0
79,1
79,2
79,3
80,0
80,1
80,2
80,3
82,0
82,1
83,0
83,1
84,0
84,1
85,0
85,1
87,0
87,1
88,0
88,1
90,0
90,1
93,0
93,1
93,2
93,3
94,0
94,1
94,2
94,3
95,0
95,1
95,2
95,3
96,0
96,1
96,2
96,3
97,0
97,1
97,2
97,3
98,0
98,1
98,2
98,3
99,0
99,1
99,2
99,3
100,0
100,1
100,2
100,3
102,0
102,1
102,2
102,3
103,0
103,1
103,2
103,3
104,0
104,1
104,2
104,3
105,0
105,1
105,2
105,3
106,0
106,1
106,2
106,3
107,0
107,1
107,2
107,3
108,0
108,1
108,2
108,3
109,0
109,1
109,2
109,3
111,0
111,1
111,2
111,3
111,4
111,5
111,6
111,7
112,0
112,1
112,2
112,3
112,4
112,5
112,6
112,7
114,0
114,1
115,0
115,1
116,0
116,1
117,0
117,1
