14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
82,0,-1
82,1,-1
82,2,-1
82,3,-1
82,4,-1
82,5,-1
82,6,-1
82,7,-1
82,8,-1
82,9,-1
82,10,-1
82,11,-1
82,12,-1
82,13,-1
82,14,-1
82,15,-1
82,16,-1
82,17,-1
95,0,1362
95,1,1343
116,0,-1
116,1,-1
116,2,-1
116,3,-1
116,4,-1
116,5,-1
116,6,-1
116,7,-1
116,8,-1
116,9,-1
116,10,-1
116,11,-1
116,12,-1
116,13,-1
116,14,-1
116,15,-1
132,0,243
196,0,481
196,1,234
298,0,191
298,1,256
314,0,256
314,1,191
314,2,254
314,3,209
314,4,111822
318,0,673
318,1,1750
340,0,229
340,1,15005
340,2,673
340,3,231
340,4,2007
340,5,232
340,6,681
340,7,110724
346,0,269
346,1,820
364,0,819
364,1,1788
364,2,1786
364,3,1445
364,4,820
364,5,1516
371,0,1
371,1,1952
581,0,10
775,0,10
775,1,9
775,2,5
775,3,1
775,4,7
775,5,18
775,6,11
775,7,17
775,8,1806
815,0,62
815,1,74
933,0,73
933,1,69
933,2,65
933,3,1819
933,4,66
933,5,219
933,6,59
933,7,217
933,8,1809
940,0,22
940,1,21
995,0,21
995,1,22
995,2,34
995,3,32
995,4,175
995,5,23
995,6,169
995,7,100409
995,8,10029
1007,0,445
1007,1,423
1035,0,563
1035,1,1572
1035,2,423
1035,3,306
1035,4,445
1035,5,422
1035,6,305
1042,0,48
1042,1,45
1096,0,45
1096,1,52
1096,2,48
1096,3,110374
1096,4,44
1096,5,50
1096,6,39
1096,7,46
1096,8,1837
1103,0,1906
1103,1,247
1128,0,245
1128,1,247
1128,2,246
1128,3,1909
1128,4,1903
1128,5,1908
1128,6,1915
1128,7,1913
1132,0,917
1132,1,417
1154,0,417
1154,1,922
1154,2,298
1154,3,917
1154,4,300
1158,0,1871
1158,1,111092
1180,0,1871
1180,1,873
1180,2,111092
1180,3,111086
1180,4,420
1187,0,1887
1187,1,234
1209,0,236
1209,1,234
1209,2,1892
1209,3,1896
1209,4,10020
1209,5,744
1209,6,237
1209,7,1891
1213,0,315
1213,1,110106
1235,0,315
1235,1,100769
1235,2,110106
1235,3,100767
1235,4,110089
1235,5,110227
1235,6,312
1235,7,110109
1239,0,78
1239,1,184
1267,0,78
1267,1,83
1267,2,100804
1267,3,620
1267,4,631
1267,5,181
1277,0,243
1277,1,241
1330,0,240
1330,1,241
1330,2,243
1330,3,448
1330,4,481
1330,5,457
1330,6,483
1330,7,452
1330,8,461
1345,0,319
1345,1,710
1367,0,700
1367,1,711
1367,2,320
1367,3,433
1367,4,702
1367,5,432
1371,0,322
1371,1,896
1387,0,896
1387,1,322
1387,2,898
1387,3,894
1387,4,1715
1387,5,110770
1387,6,900
1391,0,742
1391,1,326
1391,2,325
1391,3,327
1391,4,436
1391,5,101014
1391,6,111988
1395,0,1386
1400,0,1878
1400,1,1882
1412,0,111144
1412,1,112134
1436,0,697
1436,1,698
1461,0,110781
1461,1,1879
1461,2,1879
1461,3,1053
1461,4,110781
1461,5,1878
1461,6,1882
1478,0,110781
1478,1,110147
1478,2,-1
1478,3,1882
1478,4,1881
1478,5,110144
1478,6,110234
1496,0,-1
1496,1,-1
1496,2,-1
1499,0,974
1504,0,112427
1504,1,605
1516,0,111395
1516,1,112427
1532,0,1474
1532,1,1473
1532,2,1477
1532,3,982
1539,0,605
1539,1,112139
1559,0,112390
1559,1,605
1559,2,111674
1559,3,112139
1559,4,112387
1559,5,112394
1559,6,607
1559,7,112392
1562,0,607
1578,0,-1
1578,1,-1
1578,2,-1
1578,3,-1
1578,4,-1
1581,0,1377
1581,1,1370
1610,0,1013
1610,1,568
1635,0,1013
1635,1,110395
1635,2,101088
1635,3,110396
1635,4,-1
1635,5,111022
1638,0,1876
1638,1,1877
1638,2,101083
1638,3,111706
1638,4,101084
1638,5,101088
1644,0,15029
1661,0,111327
1679,0,101100
1689,0,101105
1700,0,568
1700,1,1629
1700,2,1039
1700,3,517
1700,4,1719
1700,5,111042
1700,6,1053
1700,7,1035
1703,0,1043
1703,1,1039
1731,0,111112
