14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
70,0,1362
70,1,1343
109,0,241
145,0,111459
145,1,1369
165,0,1876
197,0,481
197,1,234
314,0,191
314,1,256
330,0,191
330,1,254
330,2,15009
330,3,209
330,4,111822
334,0,231
334,1,229
356,0,231
356,1,674
356,2,229
356,3,232
356,4,100081
356,5,670
356,6,673
356,7,2007
362,0,269
362,1,820
380,0,1516
380,1,819
380,2,269
380,3,1786
380,4,820
380,5,1788
387,0,1
387,1,2
597,0,5
791,0,5
791,1,10
791,2,1
791,3,11
791,4,18
791,5,9
791,6,17
791,7,1960
791,8,1806
831,0,73
831,1,57
949,0,73
949,1,66
949,2,69
949,3,219
949,4,1819
949,5,59
949,6,70
949,7,65
949,8,74
953,0,22
953,1,175
1008,0,21
1008,1,175
1008,2,23
1008,3,32
1008,4,100409
1008,5,34
1008,6,22
1008,7,10029
1008,8,1824
1012,0,445
1012,1,423
1040,0,837
1040,1,422
1040,2,423
1040,3,306
1040,4,563
1040,5,111285
1040,6,305
1047,0,45
1047,1,46
1101,0,45
1101,1,52
1101,2,46
1101,3,110374
1101,4,48
1101,5,110556
1101,6,1837
1101,7,44
1101,8,54
1105,0,1914
1105,1,1915
1130,0,247
1130,1,245
1130,2,1906
1130,3,246
1130,4,1909
1130,5,1914
1130,6,1913
1130,7,1915
1134,0,917
1134,1,417
1156,0,417
1156,1,298
1156,2,1456
1156,3,922
1156,4,299
1160,0,873
1160,1,1871
1182,0,873
1182,1,1871
1182,2,110745
1182,3,111092
1182,4,111091
1189,0,237
1189,1,1896
1211,0,234
1211,1,236
1211,2,237
1211,3,1896
1211,4,1887
1211,5,1889
1211,6,1891
1211,7,1892
1215,0,100765
1215,1,110089
1237,0,100769
1237,1,315
1237,2,112218
1237,3,312
1237,4,110227
1237,5,100767
1237,6,100765
1237,7,110106
1241,0,620
1241,1,181
1269,0,78
1269,1,77
1269,2,620
1269,3,100804
1269,4,181
1269,5,180
1279,0,241
1279,1,448
1332,0,241
1332,1,243
1332,2,240
1332,3,461
1332,4,481
1332,5,483
1332,6,448
1332,7,450
1332,8,573
1336,0,319
1336,1,705
1358,0,320
1358,1,319
1358,2,433
1358,3,700
1358,4,711
1358,5,705
1362,0,110770
1362,1,896
1378,0,896
1378,1,900
1378,2,894
1378,3,1715
1378,4,897
1378,5,898
1378,6,110770
1382,0,325
1382,1,326
1382,2,327
1382,3,101014
1382,4,436
1382,5,742
1382,6,101036
1438,0,1879
1482,0,101088
1486,0,15029
1504,0,101100
