0,1,100,0,0,25,1600,1900
0,2,100,0,0,25,1600,1900
0,3,100,0,0,25,1600,1900
0,4,100,0,0,25,1600,1900
0,5,100,0,0,25,1600,1900
0,6,100,0,0,25,1600,1900
0,7,100,0,0,25,1600,1900
0,8,100,0,0,25,1600,1900
0,9,100,0,0,25,1600,1900
0,10,100,0,0,25,1600,1900
0,11,100,0,0,25,1600,1900
0,12,100,0,0,25,1600,1900
308,1,40,35,25,60,1600,1700
308,2,40,40,20,55,1630,1730
308,3,50,30,20,45,1700,1800
308,4,55,35,10,35,1800,1900
308,5,70,30,0,20,1900,2000
308,6,80,20,0,10,2000,2100
308,7,90,10,0,0,2000,2100
308,8,85,15,0,0,1900,2000
308,9,75,25,0,10,1800,1900
308,10,45,55,0,20,1700,1800
308,11,45,40,15,40,1630,1730
308,12,50,20,30,60,1600,1700
328,1,50,35,15,60,1600,1700
328,2,50,40,10,55,1630,1730
328,3,50,40,10,45,1700,1800
328,4,60,40,0,35,1800,1900
328,5,70,30,0,20,1900,2000
328,6,80,20,0,10,2000,2100
328,7,85,15,0,0,2000,2100
328,8,80,20,0,0,1900,2000
328,9,70,30,0,10,1800,1900
328,10,50,50,0,20,1700,1800
328,11,35,55,10,40,1630,1730
328,12,45,40,15,60,1600,1700
356,1,50,30,20,60,1600,1700
356,2,50,30,20,55,1630,1730
356,3,55,35,10,45,1700,1800
356,4,55,35,10,35,1800,1900
356,5,70,30,0,20,1900,2000
356,6,80,20,0,10,2000,2100
356,7,85,15,0,0,2000,2100
356,8,80,20,0,0,1900,2000
356,9,70,30,0,10,1800,1900
356,10,55,45,0,20,1700,1800
356,11,45,40,15,40,1630,1730
356,12,50,30,20,60,1600,1700
378,1,40,45,15,65,1600,1700
378,2,50,40,10,50,1630,1730
378,3,40,55,5,35,1700,1800
378,4,60,40,0,20,1800,1900
378,5,70,30,0,15,1900,2000
378,6,85,15,0,5,2000,2100
378,7,90,10,0,5,2000,2100
378,8,90,10,0,5,1900,2000
378,9,75,25,0,15,1800,1900
378,10,50,50,0,35,1700,1800
378,11,45,55,0,55,1630,1730
378,12,40,45,15,65,1600,1700
822,1,50,35,15,60,1600,1700
822,2,55,35,10,50,1630,1730
822,3,60,40,0,35,1700,1800
822,4,75,25,0,20,1800,1900
822,5,80,20,0,15,1900,2000
822,6,85,15,0,5,2000,2100
822,7,90,10,0,0,2000,2100
822,8,90,10,0,0,1900,2000
822,9,70,30,0,15,1800,1900
822,10,60,40,0,35,1700,1800
822,11,45,45,10,50,1630,1730
822,12,50,35,15,60,1600,1700
950,1,40,40,20,70,1600,1700
950,2,40,40,20,55,1630,1730
950,3,50,40,10,40,1700,1800
950,4,75,25,0,20,1800,1900
950,5,80,20,0,10,1900,2000
950,6,90,10,0,0,2000,2100
950,7,80,20,0,0,2000,2100
950,8,80,20,0,5,1900,2000
950,9,80,20,0,10,1800,1900
950,10,50,50,0,40,1700,1800
950,11,40,45,15,55,1630,1730
950,12,50,30,20,70,1600,1700
1020,1,35,55,10,60,1600,1700
1020,2,50,45,5,50,1630,1730
1020,3,50,50,0,35,1700,1800
1020,4,65,35,0,20,1800,1900
1020,5,70,30,0,15,1900,2000
1020,6,85,15,0,5,2000,2100
1020,7,85,15,0,5,2000,2100
1020,8,80,20,0,5,1900,2000
1020,9,70,30,0,10,1800,1900
1020,10,50,50,0,40,1700,1800
1020,11,40,50,10,60,1630,1730
1020,12,45,45,10,70,1600,1700
1052,1,45,45,10,60,1600,1700
1052,2,55,40,5,50,1630,1730
1052,3,60,40,0,35,1700,1800
1052,4,70,30,0,20,1800,1900
1052,5,80,20,0,15,1900,2000
1052,6,95,5,0,5,2000,2100
1052,7,95,5,0,0,2000,2100
1052,8,90,10,0,0,1900,2000
1052,9,85,15,0,15,1800,1900
1052,10,65,35,0,35,1700,1800
1052,11,40,50,10,50,1630,1730
1052,12,40,50,10,65,1600,1700
1116,1,35,50,15,65,1600,1700
1116,2,40,50,10,55,1630,1730
1116,3,40,50,10,40,1700,1800
1116,4,60,40,0,20,1800,1900
1116,5,70,30,0,10,1900,2000
1116,6,80,20,0,5,2000,2100
1116,7,85,15,0,5,2000,2100
1116,8,80,20,0,10,1900,2000
1116,9,70,30,0,15,1800,1900
1116,10,50,45,5,40,1700,1800
1116,11,35,55,10,55,1630,1730
1116,12,45,40,15,65,1600,1700
1145,1,50,15,35,60,1600,1700
1145,2,50,25,25,55,1630,1730
