14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
81,0,1362
81,1,1343
120,0,243
165,0,481
165,1,234
240,0,1415
240,1,974
253,0,1377
253,1,1370
274,0,1013
274,1,568
298,0,111112
298,1,1395
298,2,111462
298,3,1667
311,0,605
311,1,112139
331,0,112390
331,1,605
331,2,111674
331,3,112139
331,4,112387
331,5,112394
331,6,607
331,7,112392
334,0,607
334,1,112390
382,0,1362
382,1,1343
382,2,1335
382,3,1318
382,4,105035
382,5,1337
382,6,1325
382,7,1328
382,8,105013
382,9,1354
382,10,1338
382,11,1357
382,12,1364
382,13,1356
382,14,1353
382,15,110082
382,16,1322
382,17,1363
395,0,1362
395,1,1343
395,2,1335
395,3,1337
395,4,105035
395,5,1318
395,6,1325
395,7,1328
395,8,1357
395,9,1363
395,10,1354
395,11,1365
395,12,1367
395,13,1353
395,14,1338
395,15,1356
410,0,1878
410,1,1882
422,0,1411
422,1,111115
422,2,974
425,0,112427
425,1,605
437,0,1369
437,1,1370
437,2,111459
437,3,111109
437,4,1377
