5,175,1,1,1,1200
5,175,1,1,1,1600
5,178,2,1,1,1200
5,178,2,1,1,1600
5,181,3,1,1,1200
5,181,3,1,1,1600
6,176,1,1,1,1200
6,176,1,1,1,1600
6,179,2,1,1,1200
6,179,2,1,1,1600
6,182,3,1,1,1200
6,182,3,1,1,1600
8,185,1,1,1,1600
9,186,1,1,1,1600
11,188,1,1,1,1600
13,189,1,1,1,1600
41,172,1,1,1,1200
41,172,1,1,1,1400
41,176,2,1,1,1600
41,177,2,1,1,1200
41,182,3,2,2,1600
42,172,1,1,1,1600
42,172,1,1,1,1800
42,177,2,1,1,1400
42,177,2,1,1,1600
42,182,3,2,2,1600
43,173,1,1,1,1200
43,173,1,1,1,1400
43,178,2,1,1,1200
43,178,2,1,1,1400
43,183,3,2,2,1600
44,173,1,1,1,1600
44,173,1,1,1,1800
44,178,2,1,1,1600
44,179,2,1,1,1200
44,183,3,2,2,1600
45,174,1,1,1,1200
45,174,1,1,1,1400
45,179,2,1,1,1400
45,179,2,1,1,1600
45,184,3,2,2,1600
46,174,1,1,1,1600
46,175,1,1,1,1200
46,180,2,1,1,1200
46,180,2,1,1,1400
46,184,3,2,2,1600
47,175,1,1,1,1400
47,175,1,1,1,1600
47,180,2,1,1,1600
47,181,2,1,1,1200
47,185,3,2,2,1600
48,176,1,1,1,1200
48,176,1,1,1,1400
48,181,2,1,1,1400
48,181,2,1,1,1600
48,185,3,2,2,1600
50,186,1,1,1,1900
51,186,1,1,1,2045
52,187,1,1,1,1900
53,187,1,1,1,2045
54,188,1,1,1,1900
55,188,1,1,1,2045
56,189,1,1,1,1900
57,189,1,1,1,2045
59,193,1,1,1,1900
60,193,1,1,1,2045
61,194,1,1,1,1900
62,194,1,1,1,2045
64,198,1,1,1,2045
65,199,1,1,1,2045
67,202,1,1,1,2045
69,203,1,1,1,2045
75,360,1,1,1,2100
76,360,1,1,1,2100
77,362,1,1,1,2100
79,364,1,1,1,2100
93,251,1,20,20,1945
93,255,2,20,20,1600
93,286,3,20,20,1945
93,290,4,20,20,1600
93,321,5,20,20,1600
93,325,6,20,20,1945
93,447,7,20,20,1945
93,451,8,20,20,1945
93,622,9,20,20,1600
93,626,10,20,20,1945
102,174,1,1,1,1800
102,174,1,1,1,2045
102,178,2,1,1,1800
102,178,2,1,1,2045
102,182,3,2,2,2045
103,175,1,1,1,1900
103,175,1,1,1,2145
103,179,2,1,1,1900
103,179,2,1,1,2145
103,183,3,2,2,2145
104,176,1,1,1,1800
104,176,1,1,1,2045
104,180,2,1,1,1800
104,180,2,1,1,2045
104,184,3,2,2,2045
105,177,1,1,1,1900
105,177,1,1,1,2145
105,181,2,1,1,1900
105,181,2,1,1,2145
105,185,3,2,2,2145
107,186,1,1,1,2045
108,187,1,1,1,2045
109,188,1,1,1,2145
110,189,1,1,1,2145
112,192,1,1,1,2145
113,193,1,1,1,2045
115,196,1,1,1,2145
127,251,1,20,20,1945
127,255,2,20,20,1600
127,286,3,20,20,1945
127,290,4,20,20,1600
127,321,5,20,20,1600
127,325,6,20,20,1945
127,447,7,20,20,1945
127,451,8,20,20,1945
127,622,9,20,20,1600
127,626,10,20,20,1945
130,243,1,1,1,1945
142,233,1,5,5,1945
142,234,1,5,5,1945
142,240,2,5,5,1945
142,241,2,5,5,1945
162,262,1,2,2,1945
162,275,2,2,2,1945
162,296,3,2,2,1945
162,311,4,2,2,1945
162,331,5,2,2,1945
162,346,6,2,2,1945
163,262,1,2,2,1945
163,275,2,2,2,1945
163,296,3,2,2,1945
163,311,4,2,2,1945
163,331,5,2,2,1945
163,346,6,2,2,1945
164,262,1,2,2,1945
164,275,2,2,2,1945
164,296,3,2,2,1945
164,311,4,2,2,1945
164,331,5,2,2,1945
164,346,6,2,2,1945
165,262,1,2,2,1945
165,275,2,2,2,1945
165,296,3,2,2,1945
165,311,4,2,2,1945
165,331,5,2,2,1945
165,346,6,2,2,1945
166,261,1,2,2,1945
166,276,2,2,2,1945
166,297,3,2,2,1945
166,310,4,2,2,1945
166,332,5,2,2,1945
166,345,6,2,2,1945
167,261,1,2,2,1945
167,276,2,2,2,1945
167,297,3,2,2,1945
167,310,4,2,2,1945
167,332,5,2,2,1945
167,345,6,2,2,1945
168,261,1,2,2,1945
168,276,2,2,2,1945
168,297,3,2,2,1945
168,310,4,2,2,1945
168,332,5,2,2,1945
168,345,6,2,2,1945
169,261,1,2,2,1945
169,276,2,2,2,1945
169,297,3,2,2,1945
169,310,4,2,2,1945
169,332,5,2,2,1945
169,345,6,2,2,1945
174,415,1,1,1,1945
174,437,2,1,1,1945
175,415,1,1,1,1945
175,437,2,1,1,1945
