14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
82,0,-1
82,1,-1
82,2,-1
82,3,-1
82,4,-1
82,5,-1
82,6,-1
82,7,-1
82,8,-1
82,9,-1
82,10,-1
82,11,-1
82,12,-1
82,13,-1
82,14,-1
82,15,-1
82,16,-1
82,17,-1
95,0,1362
95,1,1343
116,0,-1
116,1,-1
116,2,-1
116,3,-1
116,4,-1
116,5,-1
116,6,-1
116,7,-1
116,8,-1
116,9,-1
116,10,-1
116,11,-1
116,12,-1
116,13,-1
116,14,-1
116,15,-1
132,0,243
196,0,481
196,1,234
298,0,191
298,1,256
314,0,256
314,1,191
314,2,254
314,3,209
314,4,111822
318,0,673
318,1,1750
340,0,229
340,1,15005
340,2,673
340,3,231
340,4,2007
340,5,232
340,6,681
340,7,110724
346,0,269
346,1,820
364,0,819
364,1,1788
364,2,1786
364,3,1445
364,4,820
364,5,1516
371,0,1
371,1,1952
581,0,10
775,0,10
775,1,9
775,2,5
775,3,1
775,4,7
775,5,18
775,6,11
775,7,17
775,8,1806
815,0,62
815,1,74
933,0,73
933,1,69
933,2,65
933,3,1819
933,4,66
933,5,219
933,6,59
933,7,217
933,8,1809
940,0,22
940,1,21
995,0,21
995,1,22
995,2,34
995,3,32
995,4,175
995,5,23
995,6,169
995,7,100409
995,8,10029
1010,0,445
1010,1,423
1038,0,563
1038,1,1572
1038,2,423
1038,3,306
1038,4,445
1038,5,422
1038,6,305
1045,0,48
1045,1,45
1099,0,45
1099,1,52
1099,2,48
1099,3,110374
1099,4,44
1099,5,50
1099,6,39
1099,7,46
1099,8,1837
1106,0,1906
1106,1,247
1131,0,245
1131,1,247
1131,2,246
1131,3,1909
1131,4,1903
1131,5,1908
1131,6,1915
1131,7,1913
1135,0,917
1135,1,417
1157,0,417
1157,1,922
1157,2,298
1157,3,917
1157,4,300
1161,0,1871
1161,1,111092
1183,0,1871
1183,1,873
1183,2,111092
1183,3,111086
1183,4,420
1190,0,1887
1190,1,234
1212,0,236
1212,1,234
1212,2,1892
1212,3,1896
1212,4,10020
1212,5,744
1212,6,237
1212,7,1891
1216,0,315
1216,1,110106
1238,0,315
1238,1,100769
1238,2,110106
1238,3,100767
1238,4,110089
1238,5,110227
1238,6,312
1238,7,110109
1242,0,78
1242,1,184
1270,0,78
1270,1,83
1270,2,100804
1270,3,620
1270,4,631
1270,5,181
1280,0,243
1280,1,241
1333,0,240
1333,1,241
1333,2,243
1333,3,448
1333,4,481
1333,5,457
1333,6,483
1333,7,452
1333,8,461
1348,0,319
1348,1,710
1370,0,700
1370,1,711
1370,2,320
1370,3,433
1370,4,702
1370,5,432
1374,0,322
1374,1,896
1390,0,896
1390,1,322
1390,2,898
1390,3,894
1390,4,1715
1390,5,110770
1390,6,900
1394,0,742
1394,1,326
1394,2,325
1394,3,327
1394,4,436
1394,5,101014
1394,6,111988
1398,0,1386
1403,0,1878
1403,1,1882
1415,0,111144
1415,1,112134
1439,0,697
1439,1,698
1464,0,110781
1464,1,1879
1464,2,1879
1464,3,1053
1464,4,110781
1464,5,1878
1464,6,1882
1481,0,110781
1481,1,110147
1481,2,-1
1481,3,1882
1481,4,1881
1481,5,110144
1481,6,110234
1499,0,-1
1499,1,-1
1499,2,-1
1502,0,974
1507,0,112427
1507,1,605
1519,0,111395
1519,1,112427
1535,0,1474
1535,1,1473
1535,2,1477
1535,3,982
1542,0,605
1542,1,112139
1562,0,112390
1562,1,605
1562,2,111674
1562,3,112139
1562,4,112387
1562,5,112394
1562,6,607
1562,7,112392
1565,0,607
1581,0,-1
1581,1,-1
1581,2,-1
1581,3,-1
1581,4,-1
1584,0,1377
1584,1,1370
1613,0,1013
1613,1,568
1638,0,1013
1638,1,110395
1638,2,101088
1638,3,110396
1638,4,-1
1638,5,111022
1641,0,1876
1641,1,1877
1641,2,101083
1641,3,111706
1641,4,101084
1641,5,101088
1647,0,15029
1647,1,110980
1664,0,111327
1664,1,110980
1682,0,101100
1682,1,101105
1692,0,101105
1692,1,101100
1703,0,568
1703,1,1629
1703,2,1039
1703,3,517
1703,4,1719
1703,5,111042
1703,6,1053
1703,7,1035
1706,0,1043
1706,1,1039
1734,0,111112
