14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
82,0,1362
82,1,1343
82,2,1335
82,3,1318
82,4,105035
82,5,1337
82,6,1325
82,7,1328
82,8,105013
82,9,1354
82,10,1338
82,11,1357
82,12,1364
82,13,1356
82,14,1353
82,15,110082
82,16,1322
82,17,1363
95,0,1362
95,1,1343
116,0,-1
116,1,-1
116,2,-1
116,3,-1
116,4,-1
116,5,-1
116,6,-1
116,7,-1
116,8,-1
116,9,-1
116,10,-1
116,11,-1
116,12,-1
116,13,-1
116,14,-1
116,15,-1
132,0,243
204,0,481
204,1,234
306,0,191
306,1,256
322,0,256
322,1,191
322,2,254
322,3,209
322,4,111822
326,0,673
326,1,1750
348,0,229
348,1,15005
348,2,673
348,3,231
348,4,2007
348,5,232
348,6,681
348,7,110724
354,0,269
354,1,820
372,0,819
372,1,1788
372,2,1786
372,3,1445
372,4,820
372,5,1516
379,0,1
379,1,1952
589,0,10
783,0,10
783,1,9
783,2,5
783,3,1
783,4,7
783,5,18
783,6,11
783,7,17
783,8,1806
823,0,62
823,1,74
941,0,73
941,1,69
941,2,65
941,3,1819
941,4,66
941,5,219
941,6,59
941,7,217
941,8,1809
948,0,22
948,1,21
1003,0,21
1003,1,22
1003,2,34
1003,3,32
1003,4,175
1003,5,23
1003,6,169
1003,7,100409
1003,8,10029
1018,0,445
1018,1,423
1046,0,563
1046,1,1572
1046,2,423
1046,3,306
1046,4,445
1046,5,422
1046,6,305
1053,0,48
1053,1,45
1107,0,45
1107,1,52
1107,2,48
1107,3,110374
1107,4,44
1107,5,50
1107,6,39
1107,7,46
1107,8,1837
1114,0,1906
1114,1,247
1139,0,245
1139,1,247
1139,2,246
1139,3,1909
1139,4,1903
1139,5,1908
1139,6,1915
1139,7,1913
1143,0,917
1143,1,417
1165,0,417
1165,1,922
1165,2,298
1165,3,917
1165,4,300
1169,0,1871
1169,1,111092
1191,0,1871
1191,1,873
1191,2,111092
1191,3,111086
1191,4,420
1198,0,1887
1198,1,234
1220,0,236
1220,1,234
1220,2,1892
1220,3,1896
1220,4,10020
1220,5,744
1220,6,237
1220,7,1891
1224,0,315
1224,1,110106
1246,0,315
1246,1,100769
1246,2,110106
1246,3,100767
1246,4,110089
1246,5,110227
1246,6,312
1246,7,110109
1250,0,78
1250,1,184
1278,0,78
1278,1,83
1278,2,100804
1278,3,620
1278,4,631
1278,5,181
1288,0,243
1288,1,241
1341,0,240
1341,1,241
1341,2,243
1341,3,448
1341,4,481
1341,5,457
1341,6,483
1341,7,452
1341,8,461
1356,0,319
1356,1,710
1378,0,700
1378,1,711
1378,2,320
1378,3,433
1378,4,702
1378,5,432
1382,0,322
1382,1,896
1398,0,896
1398,1,322
1398,2,898
1398,3,894
1398,4,1715
1398,5,110770
1398,6,900
1402,0,742
1402,1,326
1402,2,325
1402,3,327
1402,4,436
1402,5,101014
1402,6,111988
1406,0,1386
1406,1,1387
1406,2,1383
1416,0,1878
1416,1,1882
1428,0,111144
1428,1,112134
1428,2,698
1428,3,697
1452,0,697
1452,1,698
1452,2,112134
1452,3,111144
1477,0,110781
1477,1,1879
1477,2,1879
1477,3,1053
1477,4,110781
1477,5,1878
1477,6,1882
1494,0,110781
1494,1,110147
1494,2,1879
1494,3,1882
1494,4,1881
1494,5,110144
1494,6,101114
1512,0,1411
1512,1,111115
1512,2,974
1515,0,112427
1515,1,605
1526,0,1415
1526,1,974
1540,0,111395
1540,1,112427
1556,0,1474
1556,1,1473
1556,2,1477
1556,3,982
1563,0,605
1563,1,112139
1583,0,112390
1583,1,605
1583,2,111674
1583,3,112139
1583,4,112387
1583,5,112394
1583,6,607
1583,7,112392
1586,0,607
1586,1,112390
1602,0,1369
1602,1,1370
1602,2,111459
1602,3,111109
1602,4,1377
1605,0,1377
1605,1,1370
1634,0,1013
1634,1,568
1659,0,1013
1659,1,110395
1659,2,101088
1659,3,110396
1659,4,1877
1659,5,111022
1662,0,1876
1662,1,1877
1662,2,101083
1662,3,111706
1662,4,101084
1662,5,101088
1668,0,15029
1668,1,110980
1668,2,110977
1668,3,110979
1668,4,110977
1668,5,112116
1668,6,111328
1668,7,110975
1671,0,111327
1671,1,110980
1671,2,110975
1671,3,112116
1671,4,110979
1671,5,111328
1671,6,15029
1671,7,110977
1675,0,101100
1675,1,101105
1675,2,101102
1675,3,101101
1675,4,101103
1675,5,101104
1675,6,101105
1675,7,112528
1685,0,101105
1685,1,101100
1685,2,101104
1685,3,101103
1685,4,112528
1685,5,112585
1685,6,111723
1685,7,101101
1696,0,568
1696,1,1629
1696,2,1039
1696,3,517
1696,4,1719
1696,5,111042
1696,6,1053
1696,7,1035
1699,0,1043
1699,1,1039
1699,2,1035
1699,3,568
1727,0,111112
1727,1,1395
1727,2,111462
1727,3,1667
