14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
70,0,1362
70,1,1343
91,0,243
136,0,481
136,1,234
237,0,1377
237,1,1370
269,0,1877
294,0,-1
294,1,-1
294,2,-1
294,3,-1
294,4,-1
294,5,-1
294,6,-1
294,7,-1
294,8,-1
294,9,-1
294,10,-1
294,11,-1
294,12,-1
294,13,-1
294,14,-1
294,15,-1
294,16,-1
294,17,-1
307,0,-1
307,1,-1
307,2,-1
307,3,-1
307,4,-1
307,5,-1
307,6,-1
307,7,-1
307,8,-1
307,9,-1
307,10,-1
307,11,-1
307,12,-1
307,13,-1
307,14,-1
307,15,-1
321,0,191
321,1,256
337,0,256
337,1,191
337,2,254
337,3,209
337,4,111822
341,0,673
341,1,1750
363,0,229
363,1,15005
363,2,673
363,3,231
363,4,2007
363,5,232
363,6,681
363,7,110724
369,0,269
369,1,820
387,0,819
387,1,1788
387,2,1786
387,3,1445
387,4,820
387,5,1516
394,0,1
394,1,1952
604,0,10
798,0,10
798,1,9
798,2,5
798,3,1
798,4,7
798,5,18
798,6,11
798,7,17
798,8,1806
838,0,62
838,1,74
956,0,73
956,1,69
956,2,65
956,3,1819
956,4,66
956,5,219
956,6,59
956,7,217
956,8,1809
963,0,22
963,1,21
1018,0,21
1018,1,22
1018,2,34
1018,3,32
1018,4,175
1018,5,23
1018,6,169
1018,7,100409
1018,8,10029
1030,0,445
1030,1,423
1058,0,563
1058,1,1572
1058,2,423
1058,3,306
1058,4,445
1058,5,422
1058,6,305
1065,0,48
1065,1,45
1119,0,45
1119,1,52
1119,2,48
1119,3,110374
1119,4,44
1119,5,50
1119,6,39
1119,7,46
1119,8,1837
1126,0,1906
1126,1,247
1151,0,245
1151,1,247
1151,2,246
1151,3,1909
1151,4,1903
1151,5,1908
1151,6,1915
1151,7,1913
1155,0,917
1155,1,417
1177,0,417
1177,1,922
1177,2,298
1177,3,917
1177,4,300
1181,0,1871
1181,1,111092
1203,0,1871
1203,1,873
1203,2,111092
1203,3,111086
1203,4,420
1210,0,1887
1210,1,234
1232,0,236
1232,1,234
1232,2,1892
1232,3,1896
1232,4,10020
1232,5,744
1232,6,237
1232,7,1891
1236,0,315
1236,1,110106
1258,0,315
1258,1,100769
1258,2,110106
1258,3,100767
1258,4,110089
1258,5,110227
1258,6,312
1258,7,110109
1262,0,78
1262,1,184
1290,0,78
1290,1,83
1290,2,100804
1290,3,620
1290,4,631
1290,5,181
1300,0,243
1300,1,241
1353,0,240
1353,1,241
1353,2,243
1353,3,448
1353,4,481
1353,5,457
1353,6,483
1353,7,452
1353,8,461
1368,0,319
1368,1,710
1390,0,700
1390,1,711
1390,2,320
1390,3,433
1390,4,702
1390,5,432
1394,0,322
1394,1,896
1410,0,896
1410,1,322
1410,2,898
1410,3,894
1410,4,1715
1410,5,110770
1410,6,900
1414,0,742
1414,1,326
1414,2,325
1414,3,327
1414,4,436
1414,5,101014
1414,6,111988
1418,0,1386
1473,0,111678
1490,0,1879
1508,0,-1
1508,1,-1
1508,2,-1
1511,0,974
1541,0,-1
1541,1,-1
1541,2,-1
1541,3,-1
1541,4,-1
1545,0,101088
1548,0,110396
1554,0,15029
1571,0,111327
1589,0,101100
1599,0,101105
1610,0,568
1614,0,111112
