0,1,100,0,0,25,1600,1900
0,2,100,0,0,25,1600,1900
0,3,100,0,0,25,1600,1900
0,4,100,0,0,25,1600,1900
0,5,100,0,0,25,1600,1900
0,6,100,0,0,25,1600,1900
0,7,100,0,0,25,1600,1900
0,8,100,0,0,25,1600,1900
0,9,100,0,0,25,1600,1900
0,10,100,0,0,25,1600,1900
0,11,100,0,0,25,1600,1900
0,12,100,0,0,25,1600,1900
296,1,40,35,25,60,1600,1700
296,2,40,40,20,55,1630,1730
296,3,50,30,20,45,1700,1800
296,4,55,35,10,35,1800,1900
296,5,70,30,0,20,1900,2000
296,6,80,20,0,10,2000,2100
296,7,90,10,0,0,2000,2100
296,8,85,15,0,0,1900,2000
296,9,75,25,0,10,1800,1900
296,10,45,55,0,20,1700,1800
296,11,45,40,15,40,1630,1730
296,12,50,20,30,60,1600,1700
316,1,50,35,15,60,1600,1700
316,2,50,40,10,55,1630,1730
316,3,50,40,10,45,1700,1800
316,4,60,40,0,35,1800,1900
316,5,70,30,0,20,1900,2000
316,6,80,20,0,10,2000,2100
316,7,85,15,0,0,2000,2100
316,8,80,20,0,0,1900,2000
316,9,70,30,0,10,1800,1900
316,10,50,50,0,20,1700,1800
316,11,35,55,10,40,1630,1730
316,12,45,40,15,60,1600,1700
344,1,50,30,20,60,1600,1700
344,2,50,30,20,55,1630,1730
344,3,55,35,10,45,1700,1800
344,4,55,35,10,35,1800,1900
344,5,70,30,0,20,1900,2000
344,6,80,20,0,10,2000,2100
344,7,85,15,0,0,2000,2100
344,8,80,20,0,0,1900,2000
344,9,70,30,0,10,1800,1900
344,10,55,45,0,20,1700,1800
344,11,45,40,15,40,1630,1730
344,12,50,30,20,60,1600,1700
366,1,40,45,15,65,1600,1700
366,2,50,40,10,50,1630,1730
366,3,40,55,5,35,1700,1800
366,4,60,40,0,20,1800,1900
366,5,70,30,0,15,1900,2000
366,6,85,15,0,5,2000,2100
366,7,90,10,0,5,2000,2100
366,8,90,10,0,5,1900,2000
366,9,75,25,0,15,1800,1900
366,10,50,50,0,35,1700,1800
366,11,45,55,0,55,1630,1730
366,12,40,45,15,65,1600,1700
810,1,50,35,15,60,1600,1700
810,2,55,35,10,50,1630,1730
810,3,60,40,0,35,1700,1800
810,4,75,25,0,20,1800,1900
810,5,80,20,0,15,1900,2000
810,6,85,15,0,5,2000,2100
810,7,90,10,0,0,2000,2100
810,8,90,10,0,0,1900,2000
810,9,70,30,0,15,1800,1900
810,10,60,40,0,35,1700,1800
810,11,45,45,10,50,1630,1730
810,12,50,35,15,60,1600,1700
938,1,40,40,20,70,1600,1700
938,2,40,40,20,55,1630,1730
938,3,50,40,10,40,1700,1800
938,4,75,25,0,20,1800,1900
938,5,80,20,0,10,1900,2000
938,6,90,10,0,0,2000,2100
938,7,80,20,0,0,2000,2100
938,8,80,20,0,5,1900,2000
938,9,80,20,0,10,1800,1900
938,10,50,50,0,40,1700,1800
938,11,40,45,15,55,1630,1730
938,12,50,30,20,70,1600,1700
1005,1,35,55,10,60,1600,1700
1005,2,50,45,5,50,1630,1730
1005,3,50,50,0,35,1700,1800
1005,4,65,35,0,20,1800,1900
1005,5,70,30,0,15,1900,2000
1005,6,85,15,0,5,2000,2100
1005,7,85,15,0,5,2000,2100
1005,8,80,20,0,5,1900,2000
1005,9,70,30,0,10,1800,1900
1005,10,50,50,0,40,1700,1800
1005,11,40,50,10,60,1630,1730
1005,12,45,45,10,70,1600,1700
1037,1,45,45,10,60,1600,1700
1037,2,55,40,5,50,1630,1730
1037,3,60,40,0,35,1700,1800
1037,4,70,30,0,20,1800,1900
1037,5,80,20,0,15,1900,2000
1037,6,95,5,0,5,2000,2100
1037,7,95,5,0,0,2000,2100
1037,8,90,10,0,0,1900,2000
1037,9,85,15,0,15,1800,1900
1037,10,65,35,0,35,1700,1800
1037,11,40,50,10,50,1630,1730
1037,12,40,50,10,65,1600,1700
1101,1,35,50,15,65,1600,1700
1101,2,40,50,10,55,1630,1730
1101,3,40,50,10,40,1700,1800
1101,4,60,40,0,20,1800,1900
1101,5,70,30,0,10,1900,2000
1101,6,80,20,0,5,2000,2100
1101,7,85,15,0,5,2000,2100
1101,8,80,20,0,10,1900,2000
1101,9,70,30,0,15,1800,1900
1101,10,50,45,5,40,1700,1800
1101,11,35,55,10,55,1630,1730
1101,12,45,40,15,65,1600,1700
1130,1,50,15,35,60,1600,1700
1130,2,50,25,25,55,1630,1730
