14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
70,0,1362
70,1,1343
91,0,243
136,0,481
136,1,234
237,0,1377
237,1,1370
267,0,-1
267,1,-1
267,2,-1
267,3,-1
267,4,-1
267,5,-1
267,6,-1
267,7,-1
267,8,-1
267,9,-1
267,10,-1
267,11,-1
267,12,-1
267,13,-1
267,14,-1
267,15,-1
267,16,-1
267,17,-1
280,0,-1
280,1,-1
280,2,-1
280,3,-1
280,4,-1
280,5,-1
280,6,-1
280,7,-1
280,8,-1
280,9,-1
280,10,-1
280,11,-1
280,12,-1
280,13,-1
280,14,-1
280,15,-1
297,0,191
297,1,256
313,0,256
313,1,191
313,2,254
313,3,209
313,4,111822
317,0,673
317,1,1750
339,0,229
339,1,15005
339,2,673
339,3,231
339,4,2007
339,5,232
339,6,681
339,7,110724
345,0,269
345,1,820
363,0,819
363,1,1788
363,2,1786
363,3,1445
363,4,820
363,5,1516
370,0,1
370,1,1952
580,0,10
774,0,10
774,1,9
774,2,5
774,3,1
774,4,7
774,5,18
774,6,11
774,7,17
774,8,1806
814,0,62
814,1,74
932,0,73
932,1,69
932,2,65
932,3,1819
932,4,66
932,5,219
932,6,59
932,7,217
932,8,1809
939,0,22
939,1,21
994,0,21
994,1,22
994,2,34
994,3,32
994,4,175
994,5,23
994,6,169
994,7,100409
994,8,10029
1006,0,445
1006,1,423
1034,0,563
1034,1,1572
1034,2,423
1034,3,306
1034,4,445
1034,5,422
1034,6,305
1041,0,48
1041,1,45
1095,0,45
1095,1,52
1095,2,48
1095,3,110374
1095,4,44
1095,5,50
1095,6,39
1095,7,46
1095,8,1837
1102,0,1906
1102,1,247
1127,0,245
1127,1,247
1127,2,246
1127,3,1909
1127,4,1903
1127,5,1908
1127,6,1915
1127,7,1913
1131,0,917
1131,1,417
1153,0,417
1153,1,922
1153,2,298
1153,3,917
1153,4,300
1157,0,1871
1157,1,111092
1179,0,1871
1179,1,873
1179,2,111092
1179,3,111086
1179,4,420
1186,0,1887
1186,1,234
1208,0,236
1208,1,234
1208,2,1892
1208,3,1896
1208,4,10020
1208,5,744
1208,6,237
1208,7,1891
1212,0,315
1212,1,110106
1234,0,315
1234,1,100769
1234,2,110106
1234,3,100767
1234,4,110089
1234,5,110227
1234,6,312
1234,7,110109
1238,0,78
1238,1,184
1266,0,78
1266,1,83
1266,2,100804
1266,3,620
1266,4,631
1266,5,181
1276,0,243
1276,1,241
1329,0,240
1329,1,241
1329,2,243
1329,3,448
1329,4,481
1329,5,457
1329,6,483
1329,7,452
1329,8,461
1344,0,319
1344,1,710
1366,0,700
1366,1,711
1366,2,320
1366,3,433
1366,4,702
1366,5,432
1370,0,322
1370,1,896
1386,0,896
1386,1,322
1386,2,898
1386,3,894
1386,4,1715
1386,5,110770
1386,6,900
1390,0,742
1390,1,326
1390,2,325
1390,3,327
1390,4,436
1390,5,101014
1390,6,111988
1394,0,1386
1449,0,111678
1466,0,1879
1484,0,-1
1484,1,-1
1484,2,-1
1487,0,974
1516,0,605
1516,1,112139
1536,0,112390
1536,1,605
1536,2,111674
1536,3,112139
1536,4,112387
1536,5,112394
1536,6,607
1536,7,112392
1555,0,-1
1555,1,-1
1555,2,-1
1555,3,-1
1555,4,-1
1558,0,1877
1583,0,101088
1586,0,110396
1592,0,15029
1609,0,111327
1627,0,101100
1637,0,101105
1648,0,111112
