14,0,1337
14,1,1369
14,2,1370
14,3,111109
14,4,1335
14,5,1325
14,6,-1
14,7,-1
81,0,1362
81,1,1343
120,0,243
165,0,481
165,1,234
240,0,1386
240,1,1387
240,2,1383
250,0,1415
250,1,974
263,0,1377
263,1,1370
284,0,1013
284,1,568
308,0,111112
308,1,1395
308,2,111462
308,3,1667
321,0,605
321,1,112139
341,0,112390
341,1,605
341,2,111674
341,3,112139
341,4,112387
341,5,112394
341,6,607
341,7,112392
344,0,607
344,1,112390
371,0,1362
371,1,1343
371,2,1335
371,3,1318
371,4,105035
371,5,1337
371,6,1325
371,7,1328
371,8,105013
371,9,1354
371,10,1338
371,11,1357
371,12,1364
371,13,1356
371,14,1353
371,15,110082
371,16,1322
371,17,1363
384,0,1362
384,1,1343
384,2,1335
384,3,1337
384,4,105035
384,5,1318
384,6,1325
384,7,1328
384,8,1357
384,9,1363
384,10,1354
384,11,1365
384,12,1367
384,13,1353
384,14,1338
384,15,1356
399,0,1878
399,1,1882
411,0,1411
411,1,111115
411,2,974
414,0,112427
414,1,605
426,0,1369
426,1,1370
426,2,111459
426,3,111109
426,4,1377
