0,1,100,0,0,25,1600,1900
0,2,100,0,0,25,1600,1900
0,3,100,0,0,25,1600,1900
0,4,100,0,0,25,1600,1900
0,5,100,0,0,25,1600,1900
0,6,100,0,0,25,1600,1900
0,7,100,0,0,25,1600,1900
0,8,100,0,0,25,1600,1900
0,9,100,0,0,25,1600,1900
0,10,100,0,0,25,1600,1900
0,11,100,0,0,25,1600,1900
0,12,100,0,0,25,1600,1900
297,1,40,35,25,60,1600,1700
297,2,40,40,20,55,1630,1730
297,3,50,30,20,45,1700,1800
297,4,55,35,10,35,1800,1900
297,5,70,30,0,20,1900,2000
297,6,80,20,0,10,2000,2100
297,7,90,10,0,0,2000,2100
297,8,85,15,0,0,1900,2000
297,9,75,25,0,10,1800,1900
297,10,45,55,0,20,1700,1800
297,11,45,40,15,40,1630,1730
297,12,50,20,30,60,1600,1700
317,1,50,35,15,60,1600,1700
317,2,50,40,10,55,1630,1730
317,3,50,40,10,45,1700,1800
317,4,60,40,0,35,1800,1900
317,5,70,30,0,20,1900,2000
317,6,80,20,0,10,2000,2100
317,7,85,15,0,0,2000,2100
317,8,80,20,0,0,1900,2000
317,9,70,30,0,10,1800,1900
317,10,50,50,0,20,1700,1800
317,11,35,55,10,40,1630,1730
317,12,45,40,15,60,1600,1700
345,1,50,30,20,60,1600,1700
345,2,50,30,20,55,1630,1730
345,3,55,35,10,45,1700,1800
345,4,55,35,10,35,1800,1900
345,5,70,30,0,20,1900,2000
345,6,80,20,0,10,2000,2100
345,7,85,15,0,0,2000,2100
345,8,80,20,0,0,1900,2000
345,9,70,30,0,10,1800,1900
345,10,55,45,0,20,1700,1800
345,11,45,40,15,40,1630,1730
345,12,50,30,20,60,1600,1700
367,1,40,45,15,65,1600,1700
367,2,50,40,10,50,1630,1730
367,3,40,55,5,35,1700,1800
367,4,60,40,0,20,1800,1900
367,5,70,30,0,15,1900,2000
367,6,85,15,0,5,2000,2100
367,7,90,10,0,5,2000,2100
367,8,90,10,0,5,1900,2000
367,9,75,25,0,15,1800,1900
367,10,50,50,0,35,1700,1800
367,11,45,55,0,55,1630,1730
367,12,40,45,15,65,1600,1700
811,1,50,35,15,60,1600,1700
811,2,55,35,10,50,1630,1730
811,3,60,40,0,35,1700,1800
811,4,75,25,0,20,1800,1900
811,5,80,20,0,15,1900,2000
811,6,85,15,0,5,2000,2100
811,7,90,10,0,0,2000,2100
811,8,90,10,0,0,1900,2000
811,9,70,30,0,15,1800,1900
811,10,60,40,0,35,1700,1800
811,11,45,45,10,50,1630,1730
811,12,50,35,15,60,1600,1700
939,1,40,40,20,70,1600,1700
939,2,40,40,20,55,1630,1730
939,3,50,40,10,40,1700,1800
939,4,75,25,0,20,1800,1900
939,5,80,20,0,10,1900,2000
939,6,90,10,0,0,2000,2100
939,7,80,20,0,0,2000,2100
939,8,80,20,0,5,1900,2000
939,9,80,20,0,10,1800,1900
939,10,50,50,0,40,1700,1800
939,11,40,45,15,55,1630,1730
939,12,50,30,20,70,1600,1700
1006,1,35,55,10,60,1600,1700
1006,2,50,45,5,50,1630,1730
1006,3,50,50,0,35,1700,1800
1006,4,65,35,0,20,1800,1900
1006,5,70,30,0,15,1900,2000
1006,6,85,15,0,5,2000,2100
1006,7,85,15,0,5,2000,2100
1006,8,80,20,0,5,1900,2000
1006,9,70,30,0,10,1800,1900
1006,10,50,50,0,40,1700,1800
1006,11,40,50,10,60,1630,1730
1006,12,45,45,10,70,1600,1700
1038,1,45,45,10,60,1600,1700
1038,2,55,40,5,50,1630,1730
1038,3,60,40,0,35,1700,1800
1038,4,70,30,0,20,1800,1900
1038,5,80,20,0,15,1900,2000
1038,6,95,5,0,5,2000,2100
1038,7,95,5,0,0,2000,2100
1038,8,90,10,0,0,1900,2000
1038,9,85,15,0,15,1800,1900
1038,10,65,35,0,35,1700,1800
1038,11,40,50,10,50,1630,1730
1038,12,40,50,10,65,1600,1700
1102,1,35,50,15,65,1600,1700
1102,2,40,50,10,55,1630,1730
1102,3,40,50,10,40,1700,1800
1102,4,60,40,0,20,1800,1900
1102,5,70,30,0,10,1900,2000
1102,6,80,20,0,5,2000,2100
1102,7,85,15,0,5,2000,2100
1102,8,80,20,0,10,1900,2000
1102,9,70,30,0,15,1800,1900
1102,10,50,45,5,40,1700,1800
1102,11,35,55,10,55,1630,1730
1102,12,45,40,15,65,1600,1700
1131,1,50,15,35,60,1600,1700
1131,2,50,25,25,55,1630,1730
