14,0,1362
14,1,105035
14,2,1377
14,3,1337
14,4,1370
14,5,1369
14,6,-1
14,7,-1
71,0,-1
71,1,-1
71,2,-1
71,3,-1
71,4,-1
71,5,-1
71,6,-1
71,7,-1
71,8,-1
71,9,-1
71,10,-1
71,11,-1
71,12,-1
71,13,-1
71,14,-1
71,15,-1
71,16,-1
71,17,-1
84,0,1362
84,1,1337
105,0,-1
105,1,-1
105,2,-1
105,3,-1
105,4,-1
105,5,-1
105,6,-1
105,7,-1
105,8,-1
105,9,-1
105,10,-1
105,11,-1
105,12,-1
105,13,-1
105,14,-1
105,15,-1
121,0,21
185,0,5
185,1,234
287,0,191
287,1,256
303,0,256
303,1,191
303,2,254
303,3,209
303,4,111822
307,0,673
307,1,1750
329,0,229
329,1,15005
329,2,673
329,3,231
329,4,2007
329,5,232
329,6,1747
329,7,110724
335,0,269
335,1,820
353,0,819
353,1,1788
353,2,1786
353,3,1445
353,4,820
353,5,1516
360,0,1917
360,1,10
570,0,1960
570,1,1804
764,0,11
764,1,10
764,2,5
764,3,1
764,4,18
764,5,7
764,6,9
764,7,109
764,8,1960
804,0,59
804,1,217
922,0,73
922,1,219
922,2,66
922,3,72
922,4,1819
922,5,65
922,6,59
922,7,217
922,8,70
929,0,21
929,1,36
984,0,21
984,1,22
984,2,32
984,3,34
984,4,25
984,5,1824
984,6,28
984,7,23
984,8,485
996,0,445
996,1,423
1024,0,563
1024,1,1572
1024,2,423
1024,3,306
1024,4,445
1024,5,422
1024,6,305
1031,0,46
1031,1,52
1085,0,45
1085,1,48
1085,2,47
1085,3,110374
1085,4,55
1085,5,52
1085,6,46
1085,7,110364
1085,8,44
1092,0,1906
1092,1,247
1117,0,245
1117,1,247
1117,2,246
1117,3,1909
1117,4,1903
1117,5,1908
1117,6,1915
1117,7,1913
1121,0,418
1121,1,417
1143,0,417
1143,1,922
1143,2,298
1143,3,418
1143,4,300
1147,0,1871
1147,1,111092
1169,0,1871
1169,1,873
1169,2,111092
1169,3,111086
1169,4,420
1173,0,1887
1173,1,234
1195,0,236
1195,1,234
1195,2,1892
1195,3,1896
1195,4,10020
1195,5,744
1195,6,237
1195,7,1891
1199,0,315
1199,1,100766
1221,0,315
1221,1,100769
1221,2,100766
1221,3,100767
1221,4,110089
1221,5,110227
1221,6,312
1221,7,110109
1225,0,78
1225,1,81
1253,0,78
1253,1,83
1253,2,100804
1253,3,620
1253,4,631
1253,5,181
1263,0,240
1263,1,243
1316,0,241
1316,1,243
1316,2,240
1316,3,457
1316,4,461
1316,5,573
1316,6,449
1316,7,480
1316,8,481
1331,0,319
1331,1,710
1353,0,700
1353,1,711
1353,2,320
1353,3,433
1353,4,702
1353,5,432
1357,0,322
1357,1,896
1373,0,896
1373,1,322
1373,2,898
1373,3,894
1373,4,1715
1373,5,110770
1373,6,900
1377,0,1386
1432,0,111678
1449,0,1879
1467,0,-1
1467,1,-1
1467,2,-1
1470,0,974
1505,0,605
1505,1,112139
1525,0,112390
1525,1,605
1525,2,111674
1525,3,112139
1525,4,112387
1525,5,112096
1525,6,607
1525,7,112392
1544,0,-1
1544,1,-1
1544,2,-1
1544,3,-1
1544,4,-1
1547,0,1377
1547,1,1370
1576,0,1035
1601,0,101088
1604,0,110396
1610,0,383
1637,0,517
1641,0,15029
1658,0,111327
1676,0,101100
1686,0,101105
1697,0,111112
